Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,State/Province,County,City,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Sex,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"411903.6","Collinsella aerofaciens ATCC 25986",,411903,"131567;2;1783272;201174;84998;84999;84107;102106;74426;411903","cellular organisms;Bacteria;Bacillati;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella aerofaciens;Collinsella aerofaciens ATCC 25986","Bacteria","Bacillati","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","WGS","ATCC 25986",,,,,,,,,,,,,,,,,"ATCC 25986, CCUG 28087, DSM 3979, KCTC 3647, JCM 10188","Yes",,"Good","2007-01-03T00:00:00Z",,,"PRJNA18167","SAMN00627067","GCA_000169035.1","SRR275625","AAVN00000000","Genome Sequencing Center (GSC) at Washington University (WashU) School of Medicine","WGS","454-GS20, Sanger","15x 454, 4x Sanger","PCAP",,,25,2439869,60.5,4,184100,50,13,,2110,97.2,96.1,2.3,100,,,,,,,,,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,,,"Collinsella aerofaciens ATCC 25986. Collinsella aerofaciens ATCC 25986 (JCM 10188, CCUG 28087, DSM 3979, KCTC 3647) is the type strain and is being sequenced as part of the human gut microbiome project.","2014-12-08T22:11:02.081Z","2015-03-16T03:17:09.594Z"
"74426.1538","Collinsella aerofaciens strain P10wA7",,74426,"131567;2;1783272;201174;84998;84999;84107;102106;74426","cellular organisms;Bacteria;Bacillati;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella aerofaciens","Bacteria","Bacillati","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","Complete","P10wA7",,,,,,,,,,,,,,,,,,,,"Good","2019-05-22T00:00:00Z",,,"PRJNA542677","SAMN11637225","GCA_005576555.1",,"CP040348","Columbia University","Complete","Illumina NextSeq; PacBio Sequel","200.0x","SPAdes v. 3.13.0",,,1,2264854,60.015877,1,2264854,58,10,,1968,94.82,94.21,,99.38,,"feces",,"2017-10-30",2017,,"USA",,,,"North America","USA: New York City",,"Human, Homo sapiens","Human",,,,"Human",,,,,"Bacterial RNA-seq is a powerful methodology to quantitatively understand the physiology and functionality of diverse microbial species. Depletion of ribosomal RNA (rRNA) is required to enable cost-effective sequencing of resulting libraries at appropriate coverage. However, current methodology for efficient rRNA depletion of diverse and non-model bacterial species is limited. Here we develop a new probe and RNase H based strategy for bacterial rRNA depletion. We validate the technique on 3 novel gut microbiota isolates representing three distinct phyla, show compatibility with chemically synthesized oligo or amplicon-based ssDNA probes, and demonstrate that probe sets can be successfully utilized on closely related species. A detailed protocol and online tool to generate probe libraries and predict performance on related species is available, and lays the groundwork for large-scale bacterial transcriptomics studies.","2019-07-17T17:42:41.025Z","2019-07-17T17:42:41.025Z"
"74426.1700","Collinsella aerofaciens strain D59t2_181005_D7",,74426,"131567;2;1783272;201174;84998;84999;84107;102106;74426","cellular organisms;Bacteria;Bacillati;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella aerofaciens","Bacteria","Bacillati","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","WGS","D59t2_181005_D7",,,,,,,,,,,,,,,,,,,,"Good","2020-11-23T00:00:00Z",,,"PRJNA637878","SAMN15533192","GCA_015670745.1",,"JADPCH000000000","Icahn School of Medicine at Mount Sinai","WGS","Illumina HiSeq","28.99x","SPAdes v. 3.10.1",,,44,2111913,59.997074,9,87345,53,2,,1838,94.33,93.97,,99.69,,"stool","isolated bacterial strains from donors who provided their samples for Fecal Transplantation (FMT) to several patients with different diseases","2018-10-05",2018,,"USA",,,,"North America","USA",,"Human, Homo sapiens","Human",,,,"Human",,,,"sample_type:whole organism","We isolated bacterial strains from donors who provided their samples for Fecal Transplantation (FMT) to several patients with different diseases. We then tracked these strains in corresponding patients using their fecal metagenomics data and our novel algorithm, to understand bacterial dynamics post FMT. In the accompanying manuscript, we also describe how bacterial strain engraftment in patients post-FMT can predict clinical outcome.","2021-01-02T05:43:50.902Z","2021-01-02T05:43:50.902Z"
"74426.1730","Collinsella aerofaciens strain MCC356",,74426,"131567;2;1783272;201174;84998;84999;84107;102106;74426","cellular organisms;Bacteria;Bacillati;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella aerofaciens","Bacteria","Bacillati","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","WGS","MCC356",,,,,,,,,,,,,,,,,,,,"Good","2021-06-08T00:00:00Z","33993839",,"PRJNA548918","SAMN12147381","GCA_018785245.1",,"WQPL00000000","University College Cork","WGS","Illumina HiSeq","203.231x","Velvet v. 1.2.10",,,79,2126555,60.020477,8,66339,58,1,,1895,94.76,94.45,,99.69,,"feces","isolated from healthy members of the elderly community and screened for potentially dangerous properties such as virulence and antibiotic resistance",,,,"Ireland",,,,"Europe","Ireland",,"Homo sapiens","Human",,,,"Human",,,,,"One hundred bacterial strains were isolated from healthy members of the elderly community and screened for potentially dangerous properties such as virulence and antibiotic resistance. These strains were tested for their ability to persist and multiply in an artificial gut model with the intention of eventually introducing this microbial community into the gastro-intestinal tracts of frail, elderly individuals . The goal is to improve the gut health of these individuals and also improve general health since microbial diversity has been linked to many health factors including frailty.","2021-06-26T03:03:22.560Z","2021-06-26T03:03:22.560Z"
"74426.1731","Collinsella aerofaciens strain MCC370",,74426,"131567;2;1783272;201174;84998;84999;84107;102106;74426","cellular organisms;Bacteria;Bacillati;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella aerofaciens","Bacteria","Bacillati","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","WGS","MCC370",,,,,,,,,,,,,,,,,,,,"Good","2021-06-08T00:00:00Z","33993839",,"PRJNA548918","SAMN12147382","GCA_018785265.1",,"WQPK00000000","University College Cork","WGS","Illumina HiSeq","226.995x","Velvet v. 1.2.10",,,69,2250767,60.00376,7,94890,57,1,,2011,94.51,93.91,0.31,99.69,,"feces","isolated from healthy members of the elderly community and screened for potentially dangerous properties such as virulence and antibiotic resistance",,,,"Ireland",,,,"Europe","Ireland",,"Homo sapiens","Human",,,,"Human",,,,,"One hundred bacterial strains were isolated from healthy members of the elderly community and screened for potentially dangerous properties such as virulence and antibiotic resistance. These strains were tested for their ability to persist and multiply in an artificial gut model with the intention of eventually introducing this microbial community into the gastro-intestinal tracts of frail, elderly individuals . The goal is to improve the gut health of these individuals and also improve general health since microbial diversity has been linked to many health factors including frailty.","2021-06-26T03:03:04.443Z","2021-06-26T03:03:04.443Z"
"74426.1736","Collinsella aerofaciens strain MSK.8.35",,74426,"131567;2;1783272;201174;84998;84999;84107;102106;74426","cellular organisms;Bacteria;Bacillati;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella aerofaciens","Bacteria","Bacillati","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","WGS","MSK.8.35",,,,,,,,,,,,,,,,,,,,"Good","2021-06-27T00:00:00Z",,,"PRJNA737800","SAMN19732221","GCA_019041595.1",,"JAHPXS000000000","University of Chicago","WGS","Illumina HiSeq","100x","SPAdes v. June-2019",,,27,2243180,60.052425,4,310599,57,2,,1994,94.51,93.97,0.31,99.69,,"fecal sample",,,,,"USA","New York",,,"North America","USA:New York",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture","A collection of gut derived symbiotic bacterial strains cultured from healthy donors","2021-08-01T14:35:18.426Z","2021-08-01T14:35:18.426Z"
"74426.1737","Collinsella aerofaciens strain MSK.1.11",,74426,"131567;2;1783272;201174;84998;84999;84107;102106;74426","cellular organisms;Bacteria;Bacillati;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella aerofaciens","Bacteria","Bacillati","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","WGS","MSK.1.11",,,,,,,,,,,,,,,,,,,,"Good","2021-07-06T00:00:00Z",,,"PRJNA737800","SAMN19731843","GCA_019131995.1",,"JAHONA000000000","University of Chicago","WGS","Illumina HiSeq","100x","SPAdes v. 2019-06-01T00:00:00",,,90,2352747,59.87928,11,72960,54,3,,2115,94.27,93.79,0.62,99.69,,"fecal sample",,,,,"USA","New York",,,"North America","USA:New York",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture","A collection of gut derived symbiotic bacterial strains cultured from healthy donors","2021-08-01T16:41:53.821Z","2021-08-01T16:41:53.821Z"
"74426.1738","Collinsella aerofaciens strain MSK.1.10",,74426,"131567;2;1783272;201174;84998;84999;84107;102106;74426","cellular organisms;Bacteria;Bacillati;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella aerofaciens","Bacteria","Bacillati","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","WGS","MSK.1.10",,,,,,,,,,,,,,,,,,,,"Good","2021-07-06T00:00:00Z",,,"PRJNA737800","SAMN19731842","GCA_019131975.1",,"JAHONB000000000","University of Chicago","WGS","Illumina HiSeq","100x","SPAdes v. 2019-06-01T00:00:00",,,90,2355339,59.87104,10,77015,58,2,,2119,94.27,93.79,0.62,99.69,,"fecal sample",,,,,"USA","New York",,,"North America","USA:New York",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture","A collection of gut derived symbiotic bacterial strains cultured from healthy donors","2021-08-01T16:42:03.860Z","2021-08-01T16:42:03.860Z"
"74426.1744","Collinsella aerofaciens strain K40_1",,74426,"131567;2;1783272;201174;84998;84999;84107;102106;74426","cellular organisms;Bacteria;Bacillati;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella aerofaciens","Bacteria","Bacillati","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","WGS","K40_1",,,,,,,,,,,,,,,,,,,,"Good","2021-08-23T00:00:00Z",,,"PRJNA612981","SAMN14389564","GCA_019731695.1",,"JAASIU000000000","Heilongjiang bayi agricultural university","WGS","Illumina HiSeq","100.0x","SPAdes v. 3.2",,,37,2268005,59.820778,5,117877,57,2,,1987,94.39,93.73,,99.69,,"feces",,"2020-03-01",2020,,"China",,,,"Asia","China",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:pure culture;collected_by:ShengHui Li;identified_by:ShengHui Li","97 whole-genome sequenced gut bacterial strains","2021-09-29T12:01:34.244Z","2021-09-29T12:01:34.244Z"
"74426.1748","Collinsella aerofaciens strain NBRC 114504",,74426,"131567;2;1783272;201174;84998;84999;84107;102106;74426","cellular organisms;Bacteria;Bacillati;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella aerofaciens","Bacteria","Bacillati","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","Complete","NBRC 114504",,,,,,,,,,,,,,,,,,,,"Good","2021-09-30T00:00:00Z",,,"PRJNA747117","SAMN21163594","GCA_020181355.1",,"CP084004,CP084005,CP084006","National Institute of Advanced Industrial Science and Technology, Biomedical Research Institute","Complete","Illumina MiSeq; Oxford Nanopore GridION","477.0x","Flye v. v. 2.8.3; Unicycler v. v. 0.4.7",,2,3,2278612,60.28003,1,2245632,58,10,,2011,94.58,93.85,0.92,99.38,,"human feces",,"2018",2018,,,,,,,"Japan",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:pure culture","This work develops defined microbial mock communities to serve as control reagents for human fecal microbiota measurements by metagenome or amplicon (targeted loci) sequencing.","2021-10-31T05:51:04.831Z","2021-10-31T05:51:04.831Z"
"74426.1749","Collinsella aerofaciens strain MSK.7.14",,74426,"131567;2;1783272;201174;84998;84999;84107;102106;74426","cellular organisms;Bacteria;Bacillati;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella aerofaciens","Bacteria","Bacillati","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","WGS","MSK.7.14",,,,,,,,,,,,,,,,,,,,"Good","2021-10-20T00:00:00Z",,,"PRJNA737800","SAMN22165362","GCA_020537135.1",,"JAJBLX000000000","University of Chicago","WGS","Illumina HiSeq","100x","SPAdes v. 2020-2021",,,52,2382806,58.698273,3,293503,56,4,,2184,94.39,93.79,0.31,99.69,,"fecal sample",,,,,"USA","New York",,,,"USA:New York",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture","A collection of gut derived symbiotic bacterial strains cultured from healthy donors","2021-10-31T16:34:38.468Z","2021-10-31T16:34:38.468Z"
"74426.1750","Collinsella aerofaciens strain MSK.8.15",,74426,"131567;2;1783272;201174;84998;84999;84107;102106;74426","cellular organisms;Bacteria;Bacillati;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella aerofaciens","Bacteria","Bacillati","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","WGS","MSK.8.15",,,,,,,,,,,,,,,,,,,,"Good","2021-10-20T00:00:00Z",,,"PRJNA737800","SAMN22165363","GCA_020537185.1",,"JAJBLW000000000","University of Chicago","WGS","Illumina HiSeq","100x","SPAdes v. 2020-2021",,,51,2365258,59.02447,4,287226,56,5,,2171,94.58,93.97,0.92,99.69,,"fecal sample",,,,,"USA","New York",,,,"USA:New York",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture","A collection of gut derived symbiotic bacterial strains cultured from healthy donors","2021-10-31T16:34:42.472Z","2021-10-31T16:34:42.472Z"
"74426.1759","Collinsella aerofaciens strain DFI.3.30",,74426,"131567;2;1783272;201174;84998;84999;84107;102106;74426","cellular organisms;Bacteria;Bacillati;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella aerofaciens","Bacteria","Bacillati","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","WGS","DFI.3.30",,,,,,,,,,,,,,,,,,,,"Good","2021-11-01T00:00:00Z",,,"PRJNA737800","SAMN22167502","GCA_020709435.1",,"JAJFDP000000000","University of Chicago","WGS","Illumina MiSeq","100x","SPAdes v. v3.14.0",,,68,2310291,59.93669,6,134410,46,2,,2070,94.33,93.79,0.31,99.69,,"fecal sample",,,,,"USA","Illinois",,,,"USA:Chicago",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture","A collection of gut derived symbiotic bacterial strains cultured from healthy donors","2021-11-30T22:29:37.527Z","2021-11-30T22:29:37.527Z"
"74426.1811","Collinsella aerofaciens DFI.4.95A",,74426,"131567;2;1783272;201174;84998;84999;84107;102106;74426","cellular organisms;Bacteria;Bacillati;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella aerofaciens","Bacteria","Bacillati","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","WGS","DFI.4.95A",,,,,,,,,,,,,,,,,,,,"Good","2022-02-09T00:00:00Z",,,"PRJNA792599","SAMN24726007","GCA_022136615.1",,"JAKNFJ000000000",,"WGS","Illumina MiSeq","100x","SPAdes v. v3.14.0",,,168,2287757,59.78078,11,72262,52,2,,2154,94.51,93.79,1.83,99.69,,"human fecal sample",,,,,"USA","Illinois",,,"North America","USA: Chicago",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture",,"2022-02-27T03:18:26.366Z","2022-02-27T03:18:26.366Z"
"74426.1812","Collinsella aerofaciens DFI.1.227",,74426,"131567;2;1783272;201174;84998;84999;84107;102106;74426","cellular organisms;Bacteria;Bacillati;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella aerofaciens","Bacteria","Bacillati","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","WGS","DFI.1.227",,,,,,,,,,,,,,,,,,,,"Good","2022-02-09T00:00:00Z",,,"PRJNA792599","SAMN24725966","GCA_022137905.1",,"JAKNDV000000000",,"WGS","Illumina MiSeq","100x","SPAdes v. v3.14.0",,,347,2338496,59.8205,14,52174,49,2,,2317,94.45,92.59,5.29,99.69,,"human fecal sample",,,,,"USA","Illinois",,,"North America","USA: Chicago",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture",,"2022-02-27T03:25:21.978Z","2022-02-27T03:25:21.978Z"
"74426.1813","Collinsella aerofaciens C11_55.fa",,74426,"131567;2;1783272;201174;84998;84999;84107;102106;74426","cellular organisms;Bacteria;Bacillati;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella aerofaciens","Bacteria","Bacillati","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","WGS","C11_55.fa",,,,,,,,,,,,,,,,,,,,"Good","2022-01-26T00:00:00Z",,,"PRJNA678454","SAMN23483440","GCA_021627485.1",,"JAJXDB000000000",,"WGS","Illumina HiSeq","7.2x","SPAdes v. 3.15",,,468,2006305,59.950264,109,5576,40,,,2152,93.73,89.51,13.9,96.27,,"stool",,"2018-09-21",2018,,"South Africa",,,,"Africa","South Africa: Bushbuckridge, Mpumalanga",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:metagenomic assembly",,"2022-02-27T09:53:02.176Z","2022-02-27T09:53:02.176Z"
"74426.1814","Collinsella aerofaciens C18_bin.3.fa",,74426,"131567;2;1783272;201174;84998;84999;84107;102106;74426","cellular organisms;Bacteria;Bacillati;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella aerofaciens","Bacteria","Bacillati","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","WGS","C18_bin.3.fa",,,,,,,,,,,,,,,,,,,,"Good","2022-01-26T00:00:00Z",,,"PRJNA678454","SAMN23483553","GCA_021639365.1",,"JAJXHK000000000",,"WGS","Illumina HiSeq","40.73x","SPAdes v. 3.15",,,64,2099720,60.27087,12,48773,47,2,,1842,94.51,93.67,1.23,98.45,,"stool",,"2018-09-23",2018,,"South Africa",,,,"Africa","South Africa: Bushbuckridge, Mpumalanga",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:metagenomic assembly",,"2022-02-27T11:36:46.241Z","2022-02-27T11:36:46.241Z"
"74426.1816","Collinsella aerofaciens B70_bin.37.fa",,74426,"131567;2;1783272;201174;84998;84999;84107;102106;74426","cellular organisms;Bacteria;Bacillati;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella aerofaciens","Bacteria","Bacillati","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","WGS","B70_bin.37.fa",,,,,,,,,,,,,,,,,,,,"Good","2022-01-26T00:00:00Z",,,"PRJNA678454","SAMN23483291","GCA_021641225.1",,"JAJWXI000000000",,"WGS","Illumina HiSeq","15.4x","SPAdes v. 3.15",,,222,1904960,60.533535,48,11493,34,,,1792,93.49,91.74,6.12,91.3,,"stool",,"2017-10-12",2017,,"South Africa",,,,"Africa","South Africa: Bushbuckridge, Mpumalanga",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:metagenomic assembly",,"2022-02-27T11:47:07.697Z","2022-02-27T11:47:07.697Z"
"74426.1827","Collinsella aerofaciens Map_106_008",,74426,"131567;2;1783272;201174;84998;84999;84107;102106;74426","cellular organisms;Bacteria;Bacillati;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella aerofaciens","Bacteria","Bacillati","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","WGS","Map_106_008",,,,,,,,,,,,,,,,,,,,"Good","2022-03-28T00:00:00Z",,,"PRJNA747761","SAMN20301018","GCA_022716875.1",,"JAIICB000000000",,"WGS","Illumina HiSeq","857.6466534896649x","IDBA-UD v. 1.1.1",,,321,2201816,59.59676,63,11091,48,,,2259,96,93,8.6,95.7,,"stool sample",,"2016-08-28",2016,,"Mozambique",,,,"Africa","Mozambique",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:metagenomic assembly",,"2022-04-26T13:39:22.436Z","2022-04-26T13:39:22.436Z"
"74426.1829","Collinsella aerofaciens Map_63_015",,74426,"131567;2;1783272;201174;84998;84999;84107;102106;74426","cellular organisms;Bacteria;Bacillati;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella aerofaciens","Bacteria","Bacillati","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","WGS","Map_63_015",,,,,,,,,,,,,,,,,,,,"Good","2022-03-28T00:00:00Z",,,"PRJNA747761","SAMN20301953","GCA_022722115.1",,"JAIJLZ000000000",,"WGS","Illumina HiSeq","1215.041932063473x","IDBA-UD v. 1.1.1",,,115,2241769,59.549088,15,47259,47,,,2071,95.5,94.7,2.3,92.5,,"stool sample",,"2017-02-26",2017,,"Mozambique",,,,"Africa","Mozambique",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:metagenomic assembly",,"2022-04-26T13:48:03.733Z","2022-04-26T13:48:03.733Z"
"74426.1834","Collinsella aerofaciens Map_70_005",,74426,"131567;2;1783272;201174;84998;84999;84107;102106;74426","cellular organisms;Bacteria;Bacillati;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella aerofaciens","Bacteria","Bacillati","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","WGS","Map_70_005",,,,,,,,,,,,,,,,,,,,"Good","2022-03-28T00:00:00Z",,,"PRJNA747761","SAMN20302027","GCA_022735075.1",,"JAIJOV000000000",,"WGS","Illumina HiSeq","685.4716285503894x","IDBA-UD v. 1.1.1",,,160,2415897,59.560154,22,32357,52,,,2273,96.5,94,3.7,98.1,,"stool sample",,"2016-07-18",2016,,"Mozambique",,,,"Africa","Mozambique",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:metagenomic assembly",,"2022-04-26T14:09:58.523Z","2022-04-26T14:09:58.523Z"
"74426.1839","Collinsella aerofaciens Map_130_005",,74426,"131567;2;1783272;201174;84998;84999;84107;102106;74426","cellular organisms;Bacteria;Bacillati;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella aerofaciens","Bacteria","Bacillati","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","WGS","Map_130_005",,,,,,,,,,,,,,,,,,,,"Good","2022-03-28T00:00:00Z",,,"PRJNA747761","SAMN20301231","GCA_022742865.1",,"JAIIKG000000000",,"WGS","Illumina HiSeq","594.5466437578056x","IDBA-UD v. 1.1.1",,,136,2516639,59.42688,18,51758,51,,,2309,97.1,95.4,2.4,99.4,,"stool sample",,"2017-08-21",2017,,"Mozambique",,,,"Africa","Mozambique",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:metagenomic assembly",,"2022-04-26T14:23:01.857Z","2022-04-26T14:23:01.857Z"
"74426.1841","Collinsella aerofaciens Map_129_007",,74426,"131567;2;1783272;201174;84998;84999;84107;102106;74426","cellular organisms;Bacteria;Bacillati;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella aerofaciens","Bacteria","Bacillati","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","WGS","Map_129_007",,,,,,,,,,,,,,,,,,,,"Good","2022-03-28T00:00:00Z",,,"PRJNA747761","SAMN20301211","GCA_022746605.1",,"JAIIJM000000000",,"WGS","Illumina HiSeq","598.5860501661474x","IDBA-UD v. 1.1.1",,,154,2382523,59.72488,23,34882,53,,,2184,97.1,95.4,3.9,99.4,,"stool sample",,"2017-10-22",2017,,"Mozambique",,,,"Africa","Mozambique",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:metagenomic assembly",,"2022-04-26T14:31:48.575Z","2022-04-26T14:31:48.575Z"
"74426.1862","Collinsella aerofaciens NB2B-13-DCM",,74426,"131567;2;1783272;201174;84998;84999;84107;102106;74426","cellular organisms;Bacteria;Bacillati;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella aerofaciens","Bacteria","Bacillati","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","WGS","NB2B-13-DCM",,,,,,,,,,,,,,,,,,,,"Good","2022-07-02T00:00:00Z",,,"PRJNA835435","SAMN28102064","GCA_024125125.1",,"JAMXUY000000000",,"WGS","Illumina MiSeq; NanoPore GridION","691x","Unicycler v. APRIL-2020",,,4,2378666,60.130806,1,2366841,58,10,,2092,96.8,96.1,,100,,"feces",,"2016-04",2016,,,,,,,,,"Homo sapiens","Human",,,,"Human",,,,,,"2022-07-30T05:02:50.522Z","2022-07-30T05:02:50.522Z"
"74426.1871","Collinsella aerofaciens avicel__MAXBIN__007",,74426,"131567;2;1783272;201174;84998;84999;84107;102106;74426","cellular organisms;Bacteria;Bacillati;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella aerofaciens","Bacteria","Bacillati","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens","WGS","avicel__MAXBIN__007",,,,,,,,,,,,,,,,,,,,"Good","2022-10-03T00:00:00Z","36076058",,"PRJNA722408","SAMN18871184","GCA_025541275.1",,"JAHQDA000000000",,"WGS","Illumina NovaSeq; Oxford Nanopore","87.89380792726716x","OPERA-MS v. 0.8.2",,,36,2342037,60.213013,5,184233,57,5,,2104,96.9,95.9,0.6,100,,"fecal sample from a healthy donor for a colon model experiment with avicel",,"2018-02-01",2018,,"United Kingdom",,,,"Europe","United Kingdom: Norwich",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:metagenomic assembly",,"2022-10-16T15:57:48.548Z","2022-10-16T15:57:48.548Z"
