Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,State/Province,County,City,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Sex,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
1351.7976,Enterococcus faecalis 1001285st1_C1_1001285H_161024,,1351,131567;2;1783272;1239;91061;186826;81852;1350;1351,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,WGS,1001285st1_C1_1001285H_161024,,,,MLST.Enterococcus_faecalis.415,,,,,,,,,,,,,,,,Good,2023-01-29T00:00:00Z,,,PRJNA880610,SAMN31322026,GCA_028208415.1,,JAQLAU000000000,,,Illumina HiSeq,73.44752691868739x,SPAdes v. 3.10.1,,,27,2795114,37.51903,3,263509,52,3,,2684,99.7,98.6,0.1,100,,,,10/24/16,2016,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2023-02-15T03:08:26.078Z,2023-02-15T03:08:26.078Z
1351.7966,Enterococcus faecalis 1001285st1_C2_1001285B_161010,,1351,131567;2;1783272;1239;91061;186826;81852;1350;1351,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,WGS,1001285st1_C2_1001285B_161010,,,,MLST.Enterococcus_faecalis.415,,,,,,,,,,,,,,,,Good,2023-01-29T00:00:00Z,,,PRJNA880610,SAMN31322027,GCA_028208195.1,,JAQLAT000000000,,,Illumina HiSeq,74.1826438964665x,SPAdes v. 3.10.1,,,30,2805488,37.552498,3,263509,52,4,,2687,99.7,98.6,0.1,100,,,,10/10/16,2016,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2023-02-15T03:08:14.797Z,2023-02-15T03:08:14.797Z
1351.7959,Enterococcus faecalis 1001285st1_H1_1001285B_161010,,1351,131567;2;1783272;1239;91061;186826;81852;1350;1351,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,WGS,1001285st1_H1_1001285B_161010,,,,MLST.Enterococcus_faecalis.415,,,,,,,,,,,,,,,,Good,2023-01-29T00:00:00Z,,,PRJNA880610,SAMN31322029,GCA_028208055.1,,JAQLAR000000000,,,Illumina HiSeq,74.40492942125861x,SPAdes v. 3.10.1,,,28,2809712,37.554882,3,263509,52,4,,2694,99.7,98.6,0.1,100,,,,10/10/16,2016,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2023-02-15T03:08:08.067Z,2023-02-15T03:08:08.067Z
1351.7974,Enterococcus faecalis 1001285st1_H11_1001285H_161024,,1351,131567;2;1783272;1239;91061;186826;81852;1350;1351,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,WGS,1001285st1_H11_1001285H_161024,,,,MLST.Enterococcus_faecalis.415,,,,,,,,,,,,,,,,Good,2023-01-29T00:00:00Z,,,PRJNA880610,SAMN31322028,GCA_028208285.1,,JAQLAS000000000,,,Illumina HiSeq,48.850832329840024x,SPAdes v. 3.10.1,,,24,2793342,37.5121,3,263509,52,3,,2679,99.7,98.6,0.1,100,,,,10/24/16,2016,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2023-02-15T03:08:22.092Z,2023-02-15T03:08:22.092Z
1351.10522,Enterococcus faecalis 1001285st1_H4_J1101437_171009,,1351,131567;2;1783272;1239;91061;186826;81852;1350;1351,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,WGS,1001285st1_H4_J1101437_171009,,,,MLST.Enterococcus_faecalis.415,,,,,,,,,,,,,,,,Good,2024-05-26T00:00:00Z,,,PRJNA880610,SAMN31322030,GCA_039836295.1,,JBDOZF000000000,,,Illumina HiSeq,3.6717464109755817x,SPAdes v. 3.10.1,,,367,2721899,37.510605,67,11448,23,3,,2917,99.6,95.4,10.4,99.4,,,,10/9/17,2017,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2024-07-08T02:17:15.146Z,2024-07-08T02:17:15.146Z
1351.7946,Enterococcus faecalis 1001295st1_A8_1001217B_191108,,1351,131567;2;1783272;1239;91061;186826;81852;1350;1351,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,WGS,1001295st1_A8_1001217B_191108,,,,,,,,,,,,,,,,,,,,Good,2023-01-29T00:00:00Z,,,PRJNA880610,SAMN31322031,GCA_028206765.1,,JAQLAQ000000000,,,Illumina HiSeq,27.826108013235523x,SPAdes v. 3.10.1,,,33,2971700,37.227757,4,175668,31,3,,2973,99.9,99.3,0.4,100,,,,11/8/19,2019,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2023-02-15T03:07:12.551Z,2023-02-15T03:07:12.551Z
1351.7975,Enterococcus faecalis 1001295st1_B3_1001217B_191108,,1351,131567;2;1783272;1239;91061;186826;81852;1350;1351,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,WGS,1001295st1_B3_1001217B_191108,,,,,,,,,,,,,,,,,,,,Good,2023-01-29T00:00:00Z,,,PRJNA880610,SAMN31322032,GCA_028208275.1,,JAQLAP000000000,,,Illumina HiSeq,27.14509701360559x,SPAdes v. 3.10.1,,,38,3041176,37.168007,4,175758,36,3,,3071,99.9,99.4,0.5,100,,,,11/8/19,2019,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2023-02-15T03:08:41.369Z,2023-02-15T03:08:41.369Z
1351.797,Enterococcus faecalis 1001295st1_E9_1001217B_191108,,1351,131567;2;1783272;1239;91061;186826;81852;1350;1351,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,WGS,1001295st1_E9_1001217B_191108,,,,MLST.Enterococcus_faecalis.64,,,,,,,,,,,,,,,,Good,2023-01-29T00:00:00Z,,,PRJNA880610,SAMN31322033,GCA_028208205.1,,JAQLAO000000000,,,Illumina HiSeq,27.517524403706x,SPAdes v. 3.10.1,,,39,3039400,37.162537,4,174823,34,3,,3059,99.9,99.4,0.4,100,,,,11/8/19,2019,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2023-02-15T03:08:58.748Z,2023-02-15T03:08:58.748Z
1351.9865,Enterococcus faecalis 1001311H_170123_C6,,1351,131567;2;1783272;1239;91061;186826;81852;1350;1351,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,WGS,1001311H_170123_C6,,,,MLST.Enterococcus_faecalis.53,,,,,,,,,,,,,,,,Good,2020-11-17T00:00:00Z,,,PRJNA637878,SAMN15532934,GCA_015558245.1,,JADMNQ000000000,,,Illumina HiSeq,74.62x,SPAdes v. 3.10.1,,,26,2829003,37.46816,3,350037,55,3,,2728,99.5,98.6,,100,,stool,,1/23/17,2017,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2024-02-12T14:40:02.527Z,2024-02-12T14:40:02.527Z
1351.7972,Enterococcus faecalis 1001713st1_B3_2217SCRN_200827,,1351,131567;2;1783272;1239;91061;186826;81852;1350;1351,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,WGS,1001713st1_B3_2217SCRN_200827,,,,MLST.Enterococcus_faecalis.387,,,,,,,,,,,,,,,,Good,2023-01-29T00:00:00Z,,,PRJNA880610,SAMN31322034,GCA_028208335.1,,JAQLAN000000000,,,Illumina HiSeq,28.41013914668682x,SPAdes v. 3.10.1,,,9,2676055,37.624107,2,524387,50,3,,2522,99.7,98.8,,100,,,,8/27/20,2020,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2023-02-15T03:08:21.032Z,2023-02-15T03:08:21.032Z
1351.7968,Enterococcus faecalis 1001713st1_C8_1001713B170131_170501,,1351,131567;2;1783272;1239;91061;186826;81852;1350;1351,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,WGS,1001713st1_C8_1001713B170131_170501,,,,MLST.Enterococcus_faecalis.387,,,,,,,,,,,,,,,,Good,2023-01-29T00:00:00Z,,,PRJNA880610,SAMN31322035,GCA_028208185.1,,JAQLAM000000000,,,Illumina HiSeq,72.23669471514168x,SPAdes v. 3.10.1,,,15,2681044,37.65408,1,1373201,50,4,,2523,99.7,98.8,,100,,,,5/1/17,2017,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2023-02-15T03:08:13.980Z,2023-02-15T03:08:13.980Z
1351.1052,Enterococcus faecalis 1001713st1_H10_2217SCRN_200827,,1351,131567;2;1783272;1239;91061;186826;81852;1350;1351,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,WGS,1001713st1_H10_2217SCRN_200827,,,,MLST.Enterococcus_faecalis.387,,,,,,,,,,,,,,,,Good,2024-05-26T00:00:00Z,,,PRJNA880610,SAMN31322036,GCA_039836335.1,,JBDOZE000000000,,,Illumina HiSeq,19.347228023180953x,SPAdes v. 3.10.1,,,72,2681598,37.650967,14,59203,47,3,,2592,99.7,98.4,1.2,100,,,,8/27/20,2020,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2024-07-08T02:16:31.531Z,2024-07-08T02:16:31.531Z
1351.10862,Enterococcus faecalis 10033598-1,,1351,131567;2;1783272;1239;91061;186826;81852;1350;1351,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,Complete,10033598-1,,,,MLST.Enterococcus_faecalis.227,,,,,,,,,,,,,,,,Good,2024-07-01T00:00:00Z,,,PRJNA1120246,SAMN41685773,,,"CP159108,CP159109,CP159110,CP159111",,,Oxford Nanopore PromethION,34.2x,flye v. 2.8.1,,3,4,2945384,37.42887,1,2893147,65,12,,2888,99.9,98.8,,100,,,,3/28/23,2023,,China,,,,Asia,China:Qingdao,,Homo sapiens,Human,,,,Human,,,,sample_type:bacteria culture,,2024-12-05T08:30:13.657Z,2024-12-05T08:30:13.657Z
1351.10864,Enterococcus faecalis 10033598-2,,1351,131567;2;1783272;1239;91061;186826;81852;1350;1351,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,Complete,10033598-2,,,,MLST.Enterococcus_faecalis.227,,,,,,,,,,,,,,,,Good,2024-07-01T00:00:00Z,,,PRJNA1120246,SAMN41685774,,,"CP159113,CP159112",,,Oxford Nanopore PromethION,28x,flye v. 2.8.1,,1,2,2980411,37.36951,1,2893146,65,12,,2937,99.9,98.8,,100,,,,3/28/23,2023,,China,,,,Asia,China:Qingdao,,Homo sapiens,Human,,,,Human,,,,sample_type:bacteria culture,,2024-12-05T08:32:08.447Z,2024-12-05T08:32:08.447Z
1351.10863,Enterococcus faecalis 10033598-3,,1351,131567;2;1783272;1239;91061;186826;81852;1350;1351,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,Complete,10033598-3,,,,MLST.Enterococcus_faecalis.227,,,,,,,,,,,,,,,,Good,2024-07-01T00:00:00Z,,,PRJNA1120246,SAMN41685775,,,"CP159114,CP159115",,,Oxford Nanopore PromethION,22.8x,flye v. 2.8.1,,1,2,2936819,37.405334,1,2893145,65,12,,2879,99.9,98.8,0.1,100,,,,3/28/23,2023,,China,,,,Asia,China:Qingdao,,Homo sapiens,Human,,,,Human,,,,sample_type:bacteria culture,,2024-12-05T08:30:05.210Z,2024-12-05T08:30:05.210Z
1351.6252,Enterococcus faecalis 101-1,,1351,131567;2;1783272;1239;91061;186826;81852;1350;1351,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,Complete,101-1,,,,MLST.Enterococcus_faecalis.6,,,,,,,,,,,,,,,,Good,2022-02-12T00:00:00Z,,,PRJNA800580,SAMN25249816,GCA_022212965.1,,"CP091899,CP091900",,Complete,Illumina NextSeq,3804x,Unicycler v. v 0.4.7,,1,2,3122825,37.433445,1,3057040,62,12,,3089,96.32,95.12,,99.88,,fecal sample,,2015-08,2015,,USA,Texas,,,North America,"USA: Texas, Dallas",,Homo sapiens,Human,,,,Human,,,,collected_by:Methodist Dallas Health System,,2022-02-27T04:20:27.507Z,2022-02-27T04:20:27.507Z
