Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,State/Province,County,City,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Sex,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"418240.1288","Blautia wexlerae DOME_MAG_8998",,418240,"131567;2;1783272;1239;186801;3085636;186803;572511;418240","cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia wexlerae","Bacteria","Bacillati","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia wexlerae","WGS","DOME_MAG_8998",,,,,,,,,,,,,,,,,,,,"Good","2024-02-12T00:00:00Z",,,"PRJNA964705","SAMN38021862","GCA_036551865.1",,"JAXKDP000000000",,,"Illumina NovaSeq",,"MEGAHIT v. 1.1.4",,,321,3527750,41.21715,60,18264,41,,,3649,96.8,94.3,6,94,,"stool",,,,,"USA",,,,"North America","USA: Marshfield, WI",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:metagenomic assembly",,"2024-02-24T02:37:45.659Z","2024-02-24T02:37:45.659Z"
"418240.1292","Blautia wexlerae bin.252",,418240,"131567;2;1783272;1239;186801;3085636;186803;572511;418240","cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia wexlerae","Bacteria","Bacillati","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia wexlerae","WGS","bin.252",,,,,,,,,,,,,,,,,,,,"Good","2024-03-07T00:00:00Z","38014294",,"PRJNA1033532","SAMN38172302","GCA_037069665.1",,"JBAMQC000000000",,,"Oxford Nanopore PromethION","30x","Flye v. 2.9",,,60,2958172,41.793987,13,78296,42,10,,2862,94.5,88.3,16.5,81.8,,"human gut",,"2021-01-26",2021,,"Austria",,,,"Europe","Austria: Vienna",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:metagenomic assembly",,"2024-03-21T03:13:35.198Z","2024-03-21T03:13:35.198Z"
"418240.1302","Blautia wexlerae P015L1-53",,418240,"131567;2;1783272;1239;186801;3085636;186803;572511;418240","cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia wexlerae","Bacteria","Bacillati","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia wexlerae","WGS","P015L1-53",,,,,,,,,,,,,,,,,,,,"Good","2024-03-18T00:00:00Z","38366600",,"PRJNA947377","SAMN37825593","GCA_037252625.1",,"JAYCIT000000000",,,"Illumina NovaSeq","13x","metaWRAP v. 1",,,283,2472315,42.133465,59,13724,21,,,2435,96.4,93.9,5.6,97.2,,"stool",,"2015-11-03",2015,,"Germany",,,,"Europe","Germany: Essen",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:metagenomic assembly",,"2024-04-22T12:59:20.192Z","2024-04-22T12:59:20.192Z"
"418240.1314","Blautia wexlerae RTP31141st1_G10_RTP31141_220114",,418240,"131567;2;1783272;1239;186801;3085636;186803;572511;418240","cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia wexlerae","Bacteria","Bacillati","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia wexlerae","WGS","RTP31141st1_G10_RTP31141_220114",,,,,,,,,,,,,,,,,,,,"Good","2024-05-02T00:00:00Z",,,"PRJNA1093465","SAMN40657053","GCA_039031515.1",,"JBCITW000000000",,,"Illumina","22.4x","SPAdes v. v3.14.1",,,75,3930794,41.465134,14,99207,52,3,,3871,98.4,97.3,0.6,100,,"feces",,"2022-01-14",2022,,"USA",,,,"North America","USA: New York",,"Homo sapiens","Human",,,,"Human",,,,,,"2024-05-12T20:05:51.412Z","2024-05-12T20:05:51.412Z"
"418240.1315","Blautia wexlerae 2227st1_F1_2227SCRN_220401",,418240,"131567;2;1783272;1239;186801;3085636;186803;572511;418240","cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia wexlerae","Bacteria","Bacillati","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia wexlerae","WGS","2227st1_F1_2227SCRN_220401",,,,,,,,,,,,,,,,,,,,"Good","2024-05-05T00:00:00Z",,,"PRJNA1093465","SAMN41062871","GCA_039503415.1",,"JBCLNB000000000",,,"Illumina","22.1x","SPAdes v. v3.14.1",,,95,4361755,41.495514,16,82973,46,2,,4355,98.4,96.9,0.2,99.4,,"feces",,"2022-04-01",2022,,"USA",,,,"North America","USA: New York",,"Homo sapiens","Human",,,,"Human",,,,,,"2024-05-12T20:53:52.235Z","2024-05-12T20:53:52.235Z"
"418240.1326","Blautia wexlerae RTP31081st2_D5_RTP31081_211007",,418240,"131567;2;1783272;1239;186801;3085636;186803;572511;418240","cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia wexlerae","Bacteria","Bacillati","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia wexlerae","WGS","RTP31081st2_D5_RTP31081_211007",,,,,,,,,,,,,,,,,,,,"Good","2024-05-22T00:00:00Z",,,"PRJNA1093465","SAMN41371944","GCA_039753395.1",,"JBDMHY000000000",,,"Illumina","20.8x","SPAdes v. v3.14.1",,,187,4228936,40.702923,13,133504,47,9,,4278,98.4,96.6,3.8,100,,"rich broth",,"2021-10-07",2021,,"USA",,,,"North America","USA: New York",,"Homo sapiens","Human",,,,"Human",,,,,,"2024-07-07T17:15:03.821Z","2024-07-07T17:15:03.821Z"
"418240.1327","Blautia wexlerae RTP21489st3_H10_RTP21489_200313",,418240,"131567;2;1783272;1239;186801;3085636;186803;572511;418240","cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia wexlerae","Bacteria","Bacillati","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia wexlerae","WGS","RTP21489st3_H10_RTP21489_200313",,,,,,,,,,,,,,,,,,,,"Good","2024-05-22T00:00:00Z",,,"PRJNA1093465","SAMN41371942","GCA_039753435.1",,"JBDMIA000000000",,,"Illumina","20.3x","SPAdes v. v3.14.1",,,139,4450031,40.883484,19,88620,46,6,,4459,97.9,96.6,0.2,100,,"rich broth",,"2020-03-13",2020,,"USA",,,,"North America","USA: New York",,"Homo sapiens","Human",,,,"Human",,,,,,"2024-07-07T17:15:11.479Z","2024-07-07T17:15:11.479Z"
"418240.1328","Blautia wexlerae RTP31081st1_B6_RTP31081_211007",,418240,"131567;2;1783272;1239;186801;3085636;186803;572511;418240","cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia wexlerae","Bacteria","Bacillati","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia wexlerae","WGS","RTP31081st1_B6_RTP31081_211007",,,,,,,,,,,,,,,,,,,,"Good","2024-05-22T00:00:00Z",,,"PRJNA1093465","SAMN41371943","GCA_039753455.1",,"JBDMHZ000000000",,,"Illumina","20.9x","SPAdes v. v3.14.1",,,110,4547634,41.149582,15,91844,65,3,,4559,98.6,97.3,,100,,"rich broth",,"2021-10-07",2021,,"USA",,,,"North America","USA: New York",,"Homo sapiens","Human",,,,"Human",,,,,,"2024-07-07T17:15:08.689Z","2024-07-07T17:15:08.689Z"
"418240.1329","Blautia wexlerae RTP21489st2_C11_RTP21489_200313",,418240,"131567;2;1783272;1239;186801;3085636;186803;572511;418240","cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia wexlerae","Bacteria","Bacillati","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia wexlerae","WGS","RTP21489st2_C11_RTP21489_200313",,,,,,,,,,,,,,,,,,,,"Good","2024-05-22T00:00:00Z",,,"PRJNA1093465","SAMN41371940","GCA_039753475.1",,"JBDMIC000000000",,,"Illumina","15.5x","SPAdes v. v3.14.1",,,107,4124365,41.406494,14,87914,43,2,,4036,98.4,97.1,0.4,99.8,,"rich broth",,"2020-03-13",2020,,"USA",,,,"North America","USA: New York",,"Homo sapiens","Human",,,,"Human",,,,,,"2024-07-07T17:14:07.399Z","2024-07-07T17:14:07.399Z"
"418240.1330","Blautia wexlerae RTP21489st1_A1_RTP21489_200313",,418240,"131567;2;1783272;1239;186801;3085636;186803;572511;418240","cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia wexlerae","Bacteria","Bacillati","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia wexlerae","WGS","RTP21489st1_A1_RTP21489_200313",,,,,,,,,,,,,,,,,,,,"Good","2024-05-22T00:00:00Z",,,"PRJNA1093465","SAMN41371939","GCA_039753515.1",,"JBDMID000000000",,,"Illumina","17.5x","SPAdes v. v3.14.1",,,103,3974467,41.61614,17,84044,43,2,,3890,98.5,97.4,,100,,"rich broth",,"2020-03-13",2020,,"USA",,,,"North America","USA: New York",,"Homo sapiens","Human",,,,"Human",,,,,,"2024-07-07T17:14:21.860Z","2024-07-07T17:14:21.860Z"
"418240.1331","Blautia wexlerae RTP21489st3_C1_RTP21489_200313",,418240,"131567;2;1783272;1239;186801;3085636;186803;572511;418240","cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia wexlerae","Bacteria","Bacillati","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia wexlerae","WGS","RTP21489st3_C1_RTP21489_200313",,,,,,,,,,,,,,,,,,,,"Good","2024-05-22T00:00:00Z",,,"PRJNA1093465","SAMN41371941","GCA_039753495.1",,"JBDMIB000000000",,,"Illumina","6.4x","SPAdes v. v3.14.1",,,244,4356172,40.860077,34,40430,42,3,,4496,98,95.7,3.5,99.8,,"rich broth",,"2020-03-13",2020,,"USA",,,,"North America","USA: New York",,"Homo sapiens","Human",,,,"Human",,,,,,"2024-07-07T17:16:13.783Z","2024-07-07T17:16:13.783Z"
"418240.1332","Blautia wexlerae D9_hRTP31088sv1_210526",,418240,"131567;2;1783272;1239;186801;3085636;186803;572511;418240","cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia wexlerae","Bacteria","Bacillati","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia wexlerae","WGS","D9_hRTP31088sv1_210526",,,,,,,,,,,,,,,,,,,,"Good","2024-05-26T00:00:00Z",,,"PRJNA880610","SAMN31321770","GCA_039837365.1",,"JBDPBE000000000",,,"Illumina HiSeq","7.948882667420978x","SPAdes v. 3.10.1",,,343,3889626,41.521015,50,21144,42,2,,4079,98.2,95.9,3.5,99.8,,,,"2021-05-26",2021,,"USA",,,,"North America","USA",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:whole organism",,"2024-07-08T02:17:37.402Z","2024-07-08T02:17:37.402Z"
"418240.1333","Blautia wexlerae G10_hRTP31088sv1_210526",,418240,"131567;2;1783272;1239;186801;3085636;186803;572511;418240","cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia wexlerae","Bacteria","Bacillati","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia wexlerae","WGS","G10_hRTP31088sv1_210526",,,,,,,,,,,,,,,,,,,,"Good","2024-05-26T00:00:00Z",,,"PRJNA880610","SAMN31321772","GCA_039837355.1",,"JBDPBC000000000",,,"Illumina HiSeq","10.848168637459946x","SPAdes v. 3.10.1",,,200,3929845,41.47984,28,43023,43,1,,3957,98.2,96.8,0.4,100,,,,"2021-05-26",2021,,"USA",,,,"North America","USA",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:whole organism",,"2024-07-08T02:17:17.109Z","2024-07-08T02:17:17.109Z"
"418240.1334","Blautia wexlerae F5_hRTP31088sv1_210526",,418240,"131567;2;1783272;1239;186801;3085636;186803;572511;418240","cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia wexlerae","Bacteria","Bacillati","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia wexlerae","WGS","F5_hRTP31088sv1_210526",,,,,,,,,,,,,,,,,,,,"Good","2024-05-26T00:00:00Z",,,"PRJNA880610","SAMN31321771","GCA_039837405.1",,"JBDPBD000000000",,,"Illumina HiSeq","10.222266986990345x","SPAdes v. 3.10.1",,,255,3785951,41.33637,41,28770,45,2,,3814,98.2,96.5,3.5,99.8,,,,"2021-05-26",2021,,"USA",,,,"North America","USA",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:whole organism",,"2024-07-08T02:17:59.086Z","2024-07-08T02:17:59.086Z"
"418240.1335","Blautia wexlerae C5_hRTP31088sv1_210526",,418240,"131567;2;1783272;1239;186801;3085636;186803;572511;418240","cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia wexlerae","Bacteria","Bacillati","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia wexlerae","WGS","C5_hRTP31088sv1_210526",,,,,,,,,,,,,,,,,,,,"Good","2024-05-26T00:00:00Z",,,"PRJNA880610","SAMN31321768","GCA_039837435.1",,"JBDPBG000000000",,,"Illumina HiSeq","13.102853192795918x","SPAdes v. 3.10.1",,,152,3802472,41.29743,27,45194,44,2,,3722,98.5,97.3,1.2,100,,,,"2021-05-26",2021,,"USA",,,,"North America","USA",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:whole organism",,"2024-07-08T02:17:33.464Z","2024-07-08T02:17:33.464Z"
"418240.1336","Blautia wexlerae C8_hRTP31088sv1_210526",,418240,"131567;2;1783272;1239;186801;3085636;186803;572511;418240","cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia wexlerae","Bacteria","Bacillati","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia wexlerae","WGS","C8_hRTP31088sv1_210526",,,,,,,,,,,,,,,,,,,,"Good","2024-05-26T00:00:00Z",,,"PRJNA880610","SAMN31321769","GCA_039837395.1",,"JBDPBF000000000",,,"Illumina HiSeq","10.225181662656146x","SPAdes v. 3.10.1",,,172,3942076,41.457703,26,47839,45,1,,3964,98.2,96.6,1.6,100,,,,"2021-05-26",2021,,"USA",,,,"North America","USA",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:whole organism",,"2024-07-08T02:20:35.565Z","2024-07-08T02:20:35.565Z"
"418240.1337","Blautia wexlerae B4_hRTP31088sv1_210526",,418240,"131567;2;1783272;1239;186801;3085636;186803;572511;418240","cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia wexlerae","Bacteria","Bacillati","Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia wexlerae","WGS","B4_hRTP31088sv1_210526",,,,,,,,,,,,,,,,,,,,"Good","2024-05-26T00:00:00Z",,,"PRJNA880610","SAMN31321767","GCA_039837455.1",,"JBDPBH000000000",,,"Illumina HiSeq","9.587085575922766x","SPAdes v. 3.10.1",,,250,3931379,41.47998,44,27817,39,,,4016,98.2,96.2,1.8,100,,,,"2021-05-26",2021,,"USA",,,,"North America","USA",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:whole organism",,"2024-07-08T02:17:27.605Z","2024-07-08T02:17:27.605Z"
