Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,State/Province,County,City,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Sex,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
1309.696,Streptococcus mutans 08CA3,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,08CA3,,,,,,,,,,,,,,,,,,,,Good,2023-10-04T00:00:00Z,,,PRJNA853131,SAMN29629328,GCA_032380115.1,,JANDYH000000000,,,Illumina MiSeq,74x,SKESA v. 2.4.0,,,18,2059908,36.58974,3,333152,40,1,,2078,99.8,99.5,,100,,saliva,,2019-2021,,,France,,,,Europe,France: CHU Bordeaux,,Homo sapiens,Human,,,,Human,,,,,,2023-10-30T04:08:44.529Z,2023-10-30T04:08:44.529Z
1309.699,Streptococcus mutans 08CAb2,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,08CAb2,,,,,,,,,,,,,,,,,,,,Good,2023-10-04T00:00:00Z,,,PRJNA853131,SAMN29629327,GCA_032380135.1,,JANDYG000000000,,,Illumina MiSeq,105x,SKESA v. 2.4.0,,,15,2059862,36.58774,2,354897,36,2,,2076,99.8,99.5,,100,,saliva,,2019-2021,,,France,,,,Europe,France: CHU Bordeaux,,Homo sapiens,Human,,,,Human,,,,,,2023-10-30T04:08:55.125Z,2023-10-30T04:08:55.125Z
1309.695,Streptococcus mutans 09DC3,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,09DC3,,,,,,,,,,,,,,,,,,,,Good,2023-10-04T00:00:00Z,,,PRJNA853131,SAMN29629330,GCA_032380025.1,,JANDYJ000000000,,,Illumina MiSeq,72x,SKESA v. 2.4.0,,,10,2005694,36.742744,2,458269,46,3,,2007,99.9,99.7,,100,,saliva,,2019-2021,,,France,,,,Europe,France: CHU Bordeaux,,Homo sapiens,Human,,,,Human,,,,,,2023-10-30T04:08:42.974Z,2023-10-30T04:08:42.974Z
1309.697,Streptococcus mutans 09DCb1,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,09DCb1,,,,,,,,,,,,,,,,,,,,Good,2023-10-04T00:00:00Z,,,PRJNA853131,SAMN29629329,GCA_032380095.1,,JANDYI000000000,,,Illumina MiSeq,73x,SKESA v. 2.4.0,,,10,1949148,36.733177,2,633422,39,3,,1950,99.9,99.5,0.1,100,,saliva,,2019-2021,,,France,,,,Europe,France: CHU Bordeaux,,Homo sapiens,Human,,,,Human,,,,,,2023-10-30T04:08:37.153Z,2023-10-30T04:08:37.153Z
1309.571,Streptococcus mutans 1001095st1_C11_1001095IJ_161003,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,1001095st1_C11_1001095IJ_161003,,,,,,,,,,,,,,,,,,,,Good,2023-01-30T00:00:00Z,,,PRJNA880610,SAMN31322917,GCA_028325945.1,,JAQMKG000000000,,,Illumina HiSeq,29.634864384120643x,SPAdes v. 3.10.1,,,22,1997461,36.643112,3,327212,41,3,,1974,99.8,99.6,,100,,,,10/3/16,2016,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2023-02-15T03:45:52.612Z,2023-02-15T03:45:52.612Z
1309.871,Streptococcus mutans 1001174st1_A8_RTP21191_200730,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,1001174st1_A8_RTP21191_200730,,,,,,,,,,,,,,,,,,,,Good,2024-05-26T00:00:00Z,,,PRJNA880610,SAMN31322918,GCA_039841695.1,,JBDPGR000000000,,,Illumina HiSeq,12.378989990358273x,SPAdes v. 3.10.1,,,58,1988812,36.786674,13,57261,40,4,,2019,99.8,99.1,1.6,99.7,,,,7/30/20,2020,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2024-07-08T02:24:02.077Z,2024-07-08T02:24:02.077Z
1309.576,Streptococcus mutans 1001174st1_D5_RTP21191_200730,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,1001174st1_D5_RTP21191_200730,,,,,,,,,,,,,,,,,,,,Good,2023-01-30T00:00:00Z,,,PRJNA880610,SAMN31322919,GCA_028326165.1,,JAQMKF000000000,,,Illumina HiSeq,18.773675626514613x,SPAdes v. 3.10.1,,,28,2001244,36.79816,5,142207,42,2,,2021,99.8,99.6,,99.9,,,,7/30/20,2020,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2023-02-15T03:46:27.248Z,2023-02-15T03:46:27.248Z
1309.575,Streptococcus mutans 1001174st1_D8_RTP21191_200730,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,1001174st1_D8_RTP21191_200730,,,,,,,,,,,,,,,,,,,,Good,2023-01-30T00:00:00Z,,,PRJNA880610,SAMN31322920,GCA_028326145.1,,JAQMKE000000000,,,Illumina HiSeq,14.572231459904598x,SPAdes v. 3.10.1,,,21,1990771,36.77349,3,174136,48,4,,2000,99.8,99.6,0.3,99.9,,,,7/30/20,2020,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2023-02-15T03:46:09.921Z,2023-02-15T03:46:09.921Z
1309.574,Streptococcus mutans 1001174st1_F4_RTP21191_200730,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,1001174st1_F4_RTP21191_200730,,,,,,,,,,,,,,,,,,,,Good,2023-01-30T00:00:00Z,,,PRJNA880610,SAMN31322921,GCA_028326125.1,,JAQMKD000000000,,,Illumina HiSeq,18.568456859555116x,SPAdes v. 3.10.1,,,22,1991487,36.77054,3,292479,48,3,,1993,99.8,99.6,0.3,99.9,,,,7/30/20,2020,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2023-02-15T03:46:10.871Z,2023-02-15T03:46:10.871Z
1309.87,Streptococcus mutans 1001174st1_H3_RTP21191_200730,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,1001174st1_H3_RTP21191_200730,,,,,,,,,,,,,,,,,,,,Good,2024-05-26T00:00:00Z,,,PRJNA880610,SAMN31322922,GCA_039841675.1,,JBDPGQ000000000,,,Illumina HiSeq,23.85330848492051x,SPAdes v. 3.10.1,,,24,1999488,36.809635,3,335945,40,5,,2003,99.8,99.6,,99.9,,,,7/30/20,2020,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2024-07-08T02:23:20.124Z,2024-07-08T02:23:20.124Z
1309.572,Streptococcus mutans 1001270st1_A5_1001270J_160509,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,1001270st1_A5_1001270J_160509,,,,,,,,,,,,,,,,,,,,Good,2023-01-30T00:00:00Z,,,PRJNA880610,SAMN31322923,GCA_028326065.1,,JAQMKC000000000,,,Illumina HiSeq,67.27197409663786x,SPAdes v. 3.10.1,,,181,1973213,36.791706,33,20071,34,3,,2035,99.8,98.7,4,100,,,,5/9/16,2016,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2023-02-15T03:46:13.372Z,2023-02-15T03:46:13.372Z
1309.726,Streptococcus mutans 1001287H_170206_C7,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,1001287H_170206_C7,,,,,,,,,,,,,,,,,,,,Good,2020-11-17T00:00:00Z,,,PRJNA637878,SAMN15533142,GCA_015556125.1,,JADNLU000000000,,,Illumina HiSeq,108.44x,SPAdes v. 3.10.1,,,28,1990200,36.88367,3,183297,42,4,,1992,99.9,99.6,0.1,100,,stool,,2/6/17,2017,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2024-02-12T14:38:16.115Z,2024-02-12T14:38:16.115Z
857155.3,Streptococcus mutans 11A1,,857155,131567;2;1783272;1239;91061;186826;1300;1301;1309;857155,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans;Streptococcus mutans 11A1,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,11A1,,,,,,,,,,,,,,,,, ,,,Good,2013-02-11T00:00:00Z,23228887,,PRJNA49753,SAMN02429037,GCA_000339695.1,,AHRO00000000,Cornell University,WGS,Illumina GAII single end reads,50x,Velvet v. 0.7.55,,,111,1921647,42.1,16,42445,28,3,,1870,99.6,99.3,,100,,oral cavity,,,,,Brazil,,,,South America,Brazil,,"Human, Homo sapiens",Human,,,,Human,,,,,Streptococcus mutans 11A1 genome sequenci,2014-12-08T22:13:30.848Z,2015-03-16T03:17:09.594Z
1309.692,Streptococcus mutans 11MM2,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,11MM2,,,,,,,,,,,,,,,,,,,,Good,2023-10-04T00:00:00Z,,,PRJNA853131,SAMN29629331,GCA_032380015.1,,JANDYK000000000,,,Illumina MiSeq,56x,SKESA v. 2.4.0,,,20,1942367,36.762928,4,170650,45,3,,1937,99.9,99.6,0.3,100,,saliva,,2019-2021,,,France,,,,Europe,France: CHU Bordeaux,,Homo sapiens,Human,,,,Human,,,,,,2023-10-30T04:08:26.372Z,2023-10-30T04:08:26.372Z
1309.693,Streptococcus mutans 11MMb3,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,11MMb3,,,,,,,,,,,,,,,,,,,,Good,2023-10-04T00:00:00Z,,,PRJNA853131,SAMN29629332,GCA_032379935.1,,JANDYL000000000,,,Illumina MiSeq,75x,SKESA v. 2.4.0,,,13,2004714,36.734566,2,335811,42,3,,2013,99.9,99.7,,100,,saliva,,2019-2021,,,France,,,,Europe,France: CHU Bordeaux,,Homo sapiens,Human,,,,Human,,,,,,2023-10-30T04:08:24.731Z,2023-10-30T04:08:24.731Z
857147.3,Streptococcus mutans 11SSST2,,857147,131567;2;1783272;1239;91061;186826;1300;1301;1309;857147,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans;Streptococcus mutans 11SSST2,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,11SSST2,,,,,,,,,,,,,,,,, ,,,Good,2013-02-11T00:00:00Z,23228887,,PRJNA49769,SAMN02429084,GCA_000339715.1,,AHRP00000000,Cornell University,WGS,Illumina GAII single end reads,50x,Velvet v. 0.7.55,,,105,1969615,36.8,16,45031,32,3,,1904,99.6,99.4,,100,,oral cavity,,,,,Brazil,,,,South America,Brazil,,"Human, Homo sapiens",Human,,,,Human,,,,,Streptococcus mutans 11SSST2 genome sequencing project.,2014-12-08T22:13:30.857Z,2015-03-16T03:17:09.594Z
857143.3,Streptococcus mutans 11VS1,,857143,131567;2;1783272;1239;91061;186826;1300;1301;1309;857143,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans;Streptococcus mutans 11VS1,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,11VS1,,,,,,,,,,,,,,,,, ,,,Good,2013-02-11T00:00:00Z,23228887,,PRJNA49777,SAMN02428928,GCA_000339255.1,,AHRT00000000,Cornell University,WGS,Illumina GAII single end reads,50x,Velvet v. 0.7.55,,,155,1861960,36.8,17,41270,28,3,,1812,98.1,97.7,,88.2,,oral cavity,,,,,Brazil,,,,South America,Brazil,,"Human, Homo sapiens",Human,,,,Human,,,,,Streptococcus mutans 11VS1 genome sequencing project.,2014-12-08T22:13:30.867Z,2015-03-16T03:17:09.594Z
1309.694,Streptococcus mutans 12RB3,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,12RB3,,,,,,,,,,,,,,,,,,,,Good,2023-10-04T00:00:00Z,,,PRJNA853131,SAMN29629333,GCA_032379895.1,,JANDYM000000000,,,Illumina MiSeq,68x,SKESA v. 2.4.0,,,10,1940295,36.904232,2,634452,39,3,,1932,99.9,99.6,,100,,saliva,,2019-2021,,,France,,,,Europe,France: CHU Bordeaux,,Homo sapiens,Human,,,,Human,,,,,,2023-10-30T04:08:38.612Z,2023-10-30T04:08:38.612Z
1309.691,Streptococcus mutans 14BP2,,1309,131567;2;1783272;1239;91061;186826;1300;1301;1309,cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,Bacteria,Bacillati,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,WGS,14BP2,,,,,,,,,,,,,,,,,,,,Good,2023-10-04T00:00:00Z,,,PRJNA853131,SAMN29629334,GCA_032379915.1,,JANDYN000000000,,,Illumina MiSeq,131x,SKESA v. 2.4.0,,,19,1941480,36.75557,4,182421,36,3,,1942,99.9,99.6,0.3,100,,saliva,,2019-2021,,,France,,,,Europe,France: CHU Bordeaux,,Homo sapiens,Human,,,,Human,,,,,,2023-10-30T04:08:35.648Z,2023-10-30T04:08:35.648Z
