Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,State/Province,County,City,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Sex,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
216816.3322,Bifidobacterium longum 1001271st1_D2_1001271B_151109,,216816,131567;2;1783272;201174;1760;85004;31953;1678;216816,cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum,Bacteria,Bacillati,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum,WGS,1001271st1_D2_1001271B_151109,,,,,,,,,,,,,,,,,,,,Good,2024-05-22T00:00:00Z,,,PRJNA1093465,SAMN41376112,GCA_039759395.1,,JBDMTK000000000,,,Illumina,27.2x,SPAdes v. v3.14.1,,,35,2474288,60.275326,8,104047,57,4,,2139,99.6,99.4,0.4,100,,rich broth,,11/9/15,2015,,USA,,,,North America,USA: New York,,Homo sapiens,Human,,,,Human,,,,,,2024-07-07T17:59:08.912Z,2024-07-07T17:59:08.912Z
216816.3327,Bifidobacterium longum 1001271st1_F5_1001271B_151109,,216816,131567;2;1783272;201174;1760;85004;31953;1678;216816,cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum,Bacteria,Bacillati,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum,WGS,1001271st1_F5_1001271B_151109,,,,,,,,,,,,,,,,,,,,Good,2024-05-22T00:00:00Z,,,PRJNA1093465,SAMN41376113,GCA_039759295.1,,JBDMTJ000000000,,,Illumina,25.2x,SPAdes v. v3.14.1,,,50,2472922,60.27961,11,77247,57,4,,2156,99.6,99.1,0.7,100,,rich broth,,11/9/15,2015,,USA,,,,North America,USA: New York,,Homo sapiens,Human,,,,Human,,,,,,2024-07-08T01:04:00.297Z,2024-07-08T01:04:00.297Z
216816.3276,Bifidobacterium longum 1001271st1_H8_1001271B_151109,,216816,131567;2;1783272;201174;1760;85004;31953;1678;216816,cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum,Bacteria,Bacillati,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum,WGS,1001271st1_H8_1001271B_151109,,,,,,,,,,,,,,,,,,,,Good,2024-05-22T00:00:00Z,,,PRJNA1093465,SAMN41376114,GCA_039734145.1,,JBDMTI000000000,,,Illumina,22.7x,SPAdes v. v3.14.1,,,63,2471506,60.27604,13,65005,57,3,,2160,99.6,99.2,1.8,100,,rich broth,,11/9/15,2015,,USA,,,,North America,USA: New York,,Homo sapiens,Human,,,,Human,,,,,,2024-05-26T14:04:19.617Z,2024-05-26T14:04:19.617Z
216816.3164,Bifidobacterium longum 1001275B_160808_B3,,216816,131567;2;1783272;201174;1760;85004;31953;1678;216816,cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum,Bacteria,Bacillati,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum,WGS,1001275B_160808_B3,,,,,,,,,,,,,,,,,,,,Good,2020-11-17T00:00:00Z,,,PRJNA637878,SAMN15532617,GCA_015554025.1,,JADNHR000000000,,,Illumina HiSeq,75.64x,SPAdes v. 3.10.1,,,38,2547268,59.55184,6,169362,82,3,,2305,99.4,99,0.2,100,,stool,,8/8/16,2016,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2024-02-12T14:32:02.293Z,2024-02-12T14:32:02.293Z
216816.3323,Bifidobacterium longum 1010st1_A7_1010SCRN_200918,,216816,131567;2;1783272;201174;1760;85004;31953;1678;216816,cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum,Bacteria,Bacillati,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum,WGS,1010st1_A7_1010SCRN_200918,,,,,,,,,,,,,,,,,,,,Good,2024-05-22T00:00:00Z,,,PRJNA1093465,SAMN41376115,GCA_039759355.1,,JBDMTH000000000,,,Illumina,27.8x,SPAdes v. v3.14.1,,,26,2343708,59.96358,5,171088,55,4,,2035,99.6,99.3,0.4,100,,rich broth,,9/18/20,2020,,USA,,,,North America,USA: New York,,Homo sapiens,Human,,,,Human,,,,,,2024-07-07T17:58:43.291Z,2024-07-07T17:58:43.291Z
216816.3331,Bifidobacterium longum 1010st1_E10_1010SCRN_200918,,216816,131567;2;1783272;201174;1760;85004;31953;1678;216816,cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum,Bacteria,Bacillati,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum,WGS,1010st1_E10_1010SCRN_200918,,,,,,,,,,,,,,,,,,,,Good,2024-05-22T00:00:00Z,,,PRJNA1093465,SAMN41376116,GCA_039759275.1,,JBDMTG000000000,,,Illumina,28.7x,SPAdes v. v3.14.1,,,26,2346215,59.942284,5,181317,54,4,,2025,99.6,99.3,,100,,rich broth,,9/18/20,2020,,USA,,,,North America,USA: New York,,Homo sapiens,Human,,,,Human,,,,,,2024-07-08T01:06:54.942Z,2024-07-08T01:06:54.942Z
216816.3262,Bifidobacterium longum 1033st1_B7_1033SCRN_220408,,216816,131567;2;1783272;201174;1760;85004;31953;1678;216816,cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum,Bacteria,Bacillati,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum,WGS,1033st1_B7_1033SCRN_220408,,,,,,,,,,,,,,,,,,,,Good,2024-05-02T00:00:00Z,,,PRJNA1093465,SAMN41062855,GCA_039067195.1,,JBCJCJ000000000,,,Illumina,28.6x,SPAdes v. v3.14.1,,,32,2241471,59.852543,4,237518,55,3,,1921,99.5,99.3,0.4,100,,feces,,4/8/22,2022,,USA,,,,North America,USA: New York,,Homo sapiens,Human,,,,Human,,,,,,2024-05-12T20:25:22.697Z,2024-05-12T20:25:22.697Z
216816.3256,Bifidobacterium longum 1033st1_E1_1033SCRN_220408,,216816,131567;2;1783272;201174;1760;85004;31953;1678;216816,cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum,Bacteria,Bacillati,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum,WGS,1033st1_E1_1033SCRN_220408,,,,,,,,,,,,,,,,,,,,Good,2024-05-02T00:00:00Z,,,PRJNA1093465,SAMN41062856,GCA_039063485.1,,JBCJCI000000000,,,Illumina,29.7x,SPAdes v. v3.14.1,,,18,2240209,59.854084,4,240090,54,3,,1908,99.5,99.3,0.2,100,,feces,,4/8/22,2022,,USA,,,,North America,USA: New York,,Homo sapiens,Human,,,,Human,,,,,,2024-05-12T20:22:44.599Z,2024-05-12T20:22:44.599Z
216816.3257,Bifidobacterium longum 1033st1_E5_1033SCRN_220408,,216816,131567;2;1783272;201174;1760;85004;31953;1678;216816,cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum,Bacteria,Bacillati,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum,WGS,1033st1_E5_1033SCRN_220408,,,,,,,,,,,,,,,,,,,,Good,2024-05-02T00:00:00Z,,,PRJNA1093465,SAMN41062857,GCA_039063355.1,,JBCJCH000000000,,,Illumina,20.4x,SPAdes v. v3.14.1,,,16,2234051,59.8455,4,239918,54,3,,1902,99.5,99.3,,100,,feces,,4/8/22,2022,,USA,,,,North America,USA: New York,,Homo sapiens,Human,,,,Human,,,,,,2024-05-12T20:22:46.821Z,2024-05-12T20:22:46.821Z
216816.326,Bifidobacterium longum 1033st1_F6_1033SCRN_220408,,216816,131567;2;1783272;201174;1760;85004;31953;1678;216816,cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum,Bacteria,Bacillati,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum,WGS,1033st1_F6_1033SCRN_220408,,,,,,,,,,,,,,,,,,,,Good,2024-05-02T00:00:00Z,,,PRJNA1093465,SAMN41062858,GCA_039063325.1,,JBCJCG000000000,,,Illumina,29.9x,SPAdes v. v3.14.1,,,18,2237738,59.841564,4,239763,54,3,,1910,99.5,99.3,0.2,100,,feces,,4/8/22,2022,,USA,,,,North America,USA: New York,,Homo sapiens,Human,,,,Human,,,,,,2024-05-12T20:22:45.733Z,2024-05-12T20:22:45.733Z
216816.3264,Bifidobacterium longum 1033st1_H4_1033SCRN_220408,,216816,131567;2;1783272;201174;1760;85004;31953;1678;216816,cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum,Bacteria,Bacillati,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum,WGS,1033st1_H4_1033SCRN_220408,,,,,,,,,,,,,,,,,,,,Good,2024-05-02T00:00:00Z,,,PRJNA1093465,SAMN41062859,GCA_039067165.1,,JBCJCF000000000,,,Illumina,29.9x,SPAdes v. v3.14.1,,,21,2239995,59.852722,4,239615,54,3,,1911,99.5,99.3,0.2,100,,feces,,4/8/22,2022,,USA,,,,North America,USA: New York,,Homo sapiens,Human,,,,Human,,,,,,2024-05-12T20:25:21.471Z,2024-05-12T20:25:21.471Z
216816.3647,Bifidobacterium longum 14-1_62,,216816,131567;2;1783272;201174;1760;85004;31953;1678;216816,cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum,Bacteria,Bacillati,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum,WGS,14-1_62,,,,,,,,,,,,,,,,,,,,Good,2025-01-21T00:00:00Z,,,PRJNA1060349,SAMN43245632,,,JBKSZD000000000,,,Illumina NextSeq,48.53505843204371x,SPAdes v. 3.14.0,,,13,2518310,60.304897,2,829511,57,1,,2221,99.7,99.6,,100,,infant stool,,12/31/17,2017,,USA,,,,North America,USA: Saint Louis,,Homo sapiens,Human,,,,Human,,,host_subject_id:14-1,sample_type:metagenomic assembly,,2025-02-03T19:58:20.360Z,2025-02-03T19:58:20.360Z
216816.3025,Bifidobacterium longum 16-6-I_2_FAA,,216816,131567;2;1783272;201174;1760;85004;31953;1678;216816,cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum,Bacteria,Bacillati,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum,WGS,16-6-I_2_FAA,,,,,,,,,,,,,,,,,,,,Good,2023-11-12T00:00:00Z,,,PRJNA1029629,SAMN37875515,GCA_033549985.1,,JAWUDK000000000,,,Illumina NovaSeq,139.0x,Unicycler v. 0.4.8,,,105,2579485,60.13084,8,108995,91,3,,2367,99.5,98.9,0.2,100,,stool,,2011,2011,,Canada,,,,North America,Canada: Guelph,,Homo sapiens,Human,,,,Human,,,,,,2023-11-24T23:24:57.934Z,2023-11-24T23:24:57.934Z
216816.3026,Bifidobacterium longum 16-6-I_4_FM,,216816,131567;2;1783272;201174;1760;85004;31953;1678;216816,cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum,Bacteria,Bacillati,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum,WGS,16-6-I_4_FM,,,,,,,,,,,,,,,,,,,,Good,2023-11-12T00:00:00Z,,,PRJNA1029629,SAMN37875514,GCA_033550025.1,,JAWUDL000000000,,,Illumina NovaSeq,155.2x,Unicycler v. 0.4.8,,,66,2433658,60.49141,8,112696,75,3,,2188,99.5,99.1,0.2,100,,stool,,2011,2011,,Canada,,,,North America,Canada: Guelph,,Homo sapiens,Human,,,,Human,,,,,,2023-11-24T23:24:56.355Z,2023-11-24T23:24:56.355Z
216816.3649,Bifidobacterium longum 17-1_13,,216816,131567;2;1783272;201174;1760;85004;31953;1678;216816,cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum,Bacteria,Bacillati,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum,WGS,17-1_13,,,,,,,,,,,,,,,,,,,,Good,2025-01-22T00:00:00Z,,,PRJNA1060349,SAMN43245752,,,JBKUAR000000000,,,Illumina NextSeq,87.29773175x,SPAdes v. 3.14.0,,,18,2622018,60.153896,3,403293,65,7,,2389,99.6,99.5,0.4,99.8,,infant stool,,5/16/18,2018,,USA,,,,North America,USA: Saint Louis,,Homo sapiens,Human,,,,Human,,,host_subject_id:17-1,sample_type:metagenomic assembly,,2025-02-03T20:26:34.136Z,2025-02-03T20:26:34.136Z
216816.3729,Bifidobacterium longum 17-1_33,,216816,131567;2;1783272;201174;1760;85004;31953;1678;216816,cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum,Bacteria,Bacillati,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum,WGS,17-1_33,,,,,,,,,,,,,,,,,,,,Good,2025-01-21T00:00:00Z,,,PRJNA1060349,SAMN43247786,,,JBKTWZ000000000,,,Oxford Nanopore MinION,120.8668678658006x,Flye v. 2.8.1,,,73,1860843,59.928967,10,54660,44,5,,1717,91.3,90.6,,45.8,,infant stool,,4/11/11,2011,,USA,,,,North America,USA: Saint Louis,,Homo sapiens,Human,,,,Human,,,host_subject_id:17-1,sample_type:metagenomic assembly,,2025-04-18T22:43:02.473Z,2025-04-18T22:43:02.473Z
216816.3728,Bifidobacterium longum 17-1_54,,216816,131567;2;1783272;201174;1760;85004;31953;1678;216816,cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium longum,Bacteria,Bacillati,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum,WGS,17-1_54,,,,,,,,,,,,,,,,,,,,Good,2025-01-21T00:00:00Z,,,PRJNA1060349,SAMN43247807,,,JBKTVY000000000,,,Illumina NextSeq,1397.3700030418472x,SPAdes v. 3.14.0,,,19,2761480,59.67919,2,601064,56,2,,2578,99.5,99,0.9,100,,infant stool,,9/18/10,2010,,USA,,,,North America,USA: Saint Louis,,Homo sapiens,Human,,,,Human,,,host_subject_id:17-1,sample_type:metagenomic assembly,,2025-04-18T22:38:26.575Z,2025-04-18T22:38:26.575Z
