Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,State/Province,County,City,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Sex,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"1365966.3","Bifidobacterium breve MCC 1340",,1365966,"131567;2;1783272;201174;1760;85004;31953;1678;1685;1365966","cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium breve;Bifidobacterium breve MCC 1340","Bacteria","Bacillati","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium breve","WGS","MCC 1340",,,,,,,,,,,,,,,,,,,,"Good","2015-08-11T00:00:00Z","26236711",,"PRJNA215981","SAMN03978803","GCF_001264105.1",,"AWFT00000000","Food Science and Technology Institute, Morinaga Milk Industry Co., Ltd","WGS","Illumina MiSeq","250.0x","CLC De Novo Assembly v. 6.0",,,23,2373106,58.59,3,377876,51,2,,2102,99.8,99.6,,100,,"feces from an infant",,,,,"Japan",,,,"Asia","Japan",,"Human, Homo sapiens","Human",,,,"Human",,,,,"Members of the genus Bifidobacterium are among the most common organisms in the mammalian intestinal tract. We analyzed whole-genome sequences and compared the genome structures of some bifidobacteria aiming to know the genetic features of human-resident bifidobacteria and non-human-resident bifidobacteria.","2016-01-17T17:01:48.771Z","2016-01-17T17:01:48.771Z"
"1365967.3","Bifidobacterium breve MCC 1454",,1365967,"131567;2;1783272;201174;1760;85004;31953;1678;1685;1365967","cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium breve;Bifidobacterium breve MCC 1454","Bacteria","Bacillati","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium breve","WGS","MCC 1454",,,,,,,,,,,,,,,,,,,,"Good","2015-08-11T00:00:00Z","26236711",,"PRJNA215980","SAMN03978804","GCF_001264135.1",,"AWFU00000000","Food Science and Technology Institute, Morinaga Milk Industry Co., Ltd","WGS","Illumina MiSeq","198.0x","CLC De Novo Assembly v. 6.0",,,14,2457448,58.53,2,475413,67,2,,2235,99.6,99.3,,100,,"feces from an infant",,,,,"Japan",,,,"Asia","Japan",,"Human, Homo sapiens","Human",,,,"Human",,,,,"Members of the genus Bifidobacterium are among the most common organisms in the mammalian intestinal tract. We analyzed whole-genome sequences and compared the genome structures of some bifidobacteria aiming to know the genetic features of human-resident bifidobacteria and non-human-resident bifidobacteria.","2016-01-17T17:01:49.150Z","2016-01-17T17:01:49.150Z"
"1365968.3","Bifidobacterium breve MCC 1604",,1365968,"131567;2;1783272;201174;1760;85004;31953;1678;1685;1365968","cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium breve;Bifidobacterium breve MCC 1604","Bacteria","Bacillati","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium breve","WGS","MCC 1604",,,,,,,,,,,,,,,,,,,,"Good","2015-08-11T00:00:00Z","26236711",,"PRJNA215984","SAMN03978800","GCF_001264155.1",,"AVQE00000000","Food Science and Technology Institute, Morinaga Milk Industry Co., Ltd","WGS","Illumina MiSeq","136.0x","CLC De Novo Assembly v. 6.0",,,15,2206390,58.7,4,213292,53,2,,1931,99.9,99.8,,100,,"feces from an elderly person",,,,,"Japan",,,,"Asia","Japan",,"Human, Homo sapiens","Human",,,,"Human",,,,,"Members of the genus Bifidobacterium are among the most common organisms in the mammalian intestinal tract. We analyzed whole-genome sequences and compared the genome structures of some bifidobacteria aiming to know the genetic features of human-resident bifidobacteria and non-human-resident bifidobacteria.","2016-01-17T17:01:49.530Z","2016-01-17T17:01:49.530Z"
"1365969.3","Bifidobacterium breve MCC 1605",,1365969,"131567;2;1783272;201174;1760;85004;31953;1678;1685;1365969","cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium breve;Bifidobacterium breve MCC 1605","Bacteria","Bacillati","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium breve","WGS","MCC 1605",,,,,,,,,,,,,,,,,,,,"Good","2015-08-11T00:00:00Z","26236711",,"PRJNA215983","SAMN03978805","GCF_001263935.1",,"AWFV00000000","Food Science and Technology Institute, Morinaga Milk Industry Co., Ltd","WGS","Illumina MiSeq","210.0x","CLC De Novo Assembly v. 6.0",,,37,2324012,58.98,6,156030,51,1,,2099,99.7,99.5,,100,,"feces",,,,,"Japan",,,,"Asia","Japan",,"Human, Homo sapiens","Human",,,,"Human",,,,,"Members of the genus Bifidobacterium are among the most common organisms in the mammalian intestinal tract. We analyzed whole-genome sequences and compared the genome structures of some bifidobacteria aiming to know the genetic features of human-resident bifidobacteria and non-human-resident bifidobacteria.","2016-01-17T17:01:45.073Z","2016-01-17T17:01:45.073Z"
"1385938.3","Bifidobacterium breve 12L",,1385938,"131567;2;1783272;201174;1760;85004;31953;1678;1685;1385938","cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium breve;Bifidobacterium breve 12L","Bacteria","Bacillati","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium breve","Complete","12L",,,,,,,,,,,,,,,,," ",,,"Good","2014-02-14T00:00:00Z",,,"PRJNA214949","SAMN03081478","GCA_000568955.1",,"CP006711.1","University of Parma","Complete","Roche 454 titanium","30x","Newbler v. Oct 2012",,,1,2244624,58.9,1,2244624,52,6,,1907,99.8,99.7,,100,,"human milk","isolated from human milk",,,,,,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,,,"'Bifidobacterium breve 12L complete genome sequencing, strain isolated from human milk.'","2014-12-08T22:10:28.088Z","2015-03-16T03:17:09.594Z"
"1385939.3","Bifidobacterium breve JCM 7017",,1385939,"131567;2;1783272;201174;1760;85004;31953;1678;1685;1385939","cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium breve;Bifidobacterium breve JCM 7017","Bacteria","Bacillati","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium breve","Complete","JCM 7017",,,,,,,,,,,,,,,,," ",,,"Good","2014-02-14T00:00:00Z",,,"PRJNA214950","SAMN03081479","GCA_000568975.1",,"CP006712.1","University College Cork","Complete","Roche 454 titanium; Illumina Hiseq/2000","200x","Newbler; Abyss; v. Nov. 2012",,,1,2288919,58.7,1,2288919,53,6,,1944,99.7,99.6,,100,,"infant faeces","isolated from infant faeces",,,,,,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,,,"'Bifidobacterium breve JCM 7017 complete genome sequencing, strain isolated from infant faeces.'","2014-12-08T22:10:28.254Z","2015-03-16T03:17:09.594Z"
"1385940.3","Bifidobacterium breve JCM 7019",,1385940,"131567;2;1783272;201174;1760;85004;31953;1678;1685;1385940","cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium breve;Bifidobacterium breve JCM 7019","Bacteria","Bacillati","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium breve","Complete","JCM 7019",,,,,,,,,,,,,,,,," ",,,"Good","2014-02-14T00:00:00Z",,,"PRJNA214951","SAMN03081480","GCA_000569015.1",,"CP006713.1","University College Cork","Complete","Roche 454 titanium; Illumina Hiseq/2000","200x","Newbler; Abyss; v. Nov. 2012",,,1,2359009,58.6,1,2359009,56,6,,2073,99.7,99.6,,100,,"adult faeces","isolated from adult faeces",,,,,,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,,,"'Bifidobacterium breve JCM 7019 complete genome sequencing, strain isolated from adult faeces.'","2014-12-08T22:10:28.263Z","2015-03-16T03:17:09.594Z"
"1385941.3","Bifidobacterium breve NCFB 2258",,1385941,"131567;2;1783272;201174;1760;85004;31953;1678;1685;1385941","cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium breve;Bifidobacterium breve NCFB 2258","Bacteria","Bacillati","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium breve","Complete","NCFB 2258",,,,,,,,,,,,,,,,," ",,,"Good","2014-02-14T00:00:00Z",,,"PRJNA214954","SAMN03081481","GCA_000569035.1",,"CP006714.1","University College Cork","Complete","Roche 454 titanium; Illumina Hiseq/2000","200x","Newbler; Abyss; v. Nov. 2012",,,1,2315904,58.7,1,2315904,53,6,,1978,99.9,99.4,,100,,"infant faeces","isolated from infant faeces",,,,,,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,,,"'Bifidobacterium breve NCFB 2258 complete genome sequencing, strain isolated from infant faeces.'","2014-12-08T22:10:28.295Z","2015-03-16T03:17:09.594Z"
"1385942.3","Bifidobacterium breve 689b",,1385942,"131567;2;1783272;201174;1760;85004;31953;1678;1685;1385942","cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium breve;Bifidobacterium breve 689b","Bacteria","Bacillati","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium breve","Complete","689b",,,,,,,,,,,,,,,,," ",,,"Good","2014-02-14T00:00:00Z",,,"PRJNA214955","SAMN03081482","GCA_000569055.1",,"CP006715.1","University of Parma","Complete","Roche 454 titanium","30x","Newbler v. Oct 2012",,,1,2331707,58.7,1,2331707,53,6,,1991,99.9,99.9,,100,,"infant faeces","isolated from infant faeces",,,,,,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,,,"'Bifidobacterium breve 689b complete genome sequencing, strain isolated from infant faeces.'","2014-12-08T22:10:28.162Z","2015-03-16T03:17:09.594Z"
"1385943.3","Bifidobacterium breve 2L",,1385943,"131567;2;1783272;201174;1760;85004;31953;1678;1685;1385943","cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium breve;Bifidobacterium breve 2L","Bacteria","Bacillati","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium breve","WGS","2L",,,,,,,,,,,,,,,,," ",,,"Good","2014-02-13T00:00:00Z",,,"PRJNA214961","SAMN02951890","GCA_000568895.1",,"AWUG00000000","University of Parma","WGS","Ion Torrent","60.0x","MIRA v. April 2013",,,6,2240722,58.8,1,1121499,52,6,,1920,99.7,99.6,,99.7,,"human milk","isolated from human milk",,,,"Italy",,,,"Europe","Italy: Parma",,"Human, Homo sapiens","Human",,,,"Human",,,,,"'Bifidobacterium breve 2L complete genome sequencing, strain isolated from human milk.'","2014-12-08T22:10:28.127Z","2015-03-16T03:17:09.594Z"
"1385944.3","Bifidobacterium breve 31L",,1385944,"131567;2;1783272;201174;1760;85004;31953;1678;1685;1385944","cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium breve;Bifidobacterium breve 31L","Bacteria","Bacillati","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium breve","WGS","31L",,,,,,,,,,,,,,,,," ",,,"Good","2014-02-13T00:00:00Z",,,"PRJNA214962","SAMN02951889","GCA_000568875.1",,"AWUF00000000","University of Parma","WGS","Ion Torrent","60.0x","MIRA v. April 2013",,,4,2265654,58.6,2,632239,53,7,,1960,99.9,98.9,2.2,100,,"human milk","isolated from human milk",,,,"Italy",,,,"Europe","Italy: Parma",,"Human, Homo sapiens","Human",,,,"Human",,,,,"'Bifidobacterium breve 31L complete genome sequencing, strain isolated from human milk.';many frameshifted proteins","2014-12-08T22:10:28.137Z","2015-03-16T03:17:09.594Z"
"1685.10","Bifidobacterium breve strain BR3",,1685,"131567;2;1783272;201174;1760;85004;31953;1678;1685","cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium breve","Bacteria","Bacillati","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium breve","Complete","BR3",,,,,,,,,,,,,,,,,,,"Representative","Good","2015-09-14T00:00:00Z",,,"PRJNA270903","SAMN03271681","GCA_001281425.1",,"CP010413,CP010414","Yonsei University","Complete","PacBio","115.32x","SMRT pipe v. Aug 2014",,1,2,2426006,59.09,1,2421115,54,5,,2182,99.7,99.5,,100,,,,"2001-08-13",2001,,"Korea",,,,"Asia","Korea","env_biome:infant feces","Human, Homo sapiens","Human",,,,"Human",,,,,"Genome sequence of Bifidobacterium breve BR3","2016-01-17T17:06:12.091Z","2016-01-17T17:06:12.091Z"
"1685.1000","Bifidobacterium breve SDS-744-W",,1685,"131567;2;1783272;201174;1760;85004;31953;1678;1685","cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium breve","Bacteria","Bacillati","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium breve","WGS","SDS-744-W",,,,,,,,,,,,,,,,,,,,"Good","2022-12-21T00:00:00Z",,,"PRJNA912610","SAMN32244246","GCA_027212595.1",,"JAPWEU000000000",,,"Illumina MiSeq","95x","SPAdes v. Version 3.15.5",,,19,2294141,58.810074,2,584996,53,4,,1995,99.8,99.5,,99.8,,"maternal vaginal swab fluid of a 29 year-old woman on Bifidus selective media agar",,"2019-10-15",2019,,"Canada",,,,"North America","Canada: Vancouver",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:Vaginal swab fluid",,"2023-01-08T00:00:04.799Z","2023-01-08T00:00:04.799Z"
