Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,State/Province,County,City,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Sex,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
853.9652,Faecalibacterium prausnitzii D5167bin4,,853,131567;2;1783272;1239;186801;186802;216572;216851;853,cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium prausnitzii,Bacteria,Bacillati,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii,WGS,D5167bin4,,,,,,,,,,,,,,,,,,,,Good,2024-08-18T00:00:00Z,,,PRJNA1052403,SAMN43071304,GCA_041328815.1,,JBGKPP000000000,,,PacBio Sequel,49x,metaflye v. 2.9,,,2,2786530,57.42924,1,1839541,66,12,,2838,98.2,97.2,0.5,100,,feces,,2018-09,2018,,China,,,,Asia,China: Beijing,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-12-06T20:07:34.962Z,2024-12-06T20:07:34.962Z
853.9651,Faecalibacterium prausnitzii D5167bin8,,853,131567;2;1783272;1239;186801;186802;216572;216851;853,cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium prausnitzii,Bacteria,Bacillati,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii,WGS,D5167bin8,,,,,,,,,,,,,,,,,,,,Good,2024-08-18T00:00:00Z,,,PRJNA1052403,SAMN43071305,GCA_041328755.1,,JBGKPS000000000,,,PacBio Sequel,78x,metaflye v. 2.9,,,3,2473561,57.9558,2,765560,64,18,,2425,98.4,97.6,,100,,feces,,2018-09,2018,,China,,,,Asia,China: Beijing,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-12-06T20:07:22.040Z,2024-12-06T20:07:22.040Z
853.965,Faecalibacterium prausnitzii D5196bin25,,853,131567;2;1783272;1239;186801;186802;216572;216851;853,cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium prausnitzii,Bacteria,Bacillati,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii,WGS,D5196bin25,,,,,,,,,,,,,,,,,,,,Good,2024-08-18T00:00:00Z,,,PRJNA1052403,SAMN43071307,GCA_041328415.1,,JBGKQK000000000,,,PacBio Sequel,248x,metaflye v. 2.9,,,5,3233266,55.51254,1,2758284,80,18,,3346,98.5,97.4,0.5,100,,feces,,2018-09,2018,,China,,,,Asia,China: Beijing,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-12-06T20:07:15.937Z,2024-12-06T20:07:15.937Z
853.9666,Faecalibacterium prausnitzii D5196bin45,,853,131567;2;1783272;1239;186801;186802;216572;216851;853,cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium prausnitzii,Bacteria,Bacillati,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii,WGS,D5196bin45,,,,,,,,,,,,,,,,,,,,Good,2024-08-18T00:00:00Z,,,PRJNA1052403,SAMN43071308,GCA_041334385.1,,JBGLBF000000000,,,PacBio Sequel,14x,metaflye v. 2.9,,,13,1610546,58.95572,4,179919,52,9,,1591,92.3,90.4,7.5,69.5,,feces,,2018-09,2018,,China,,,,Asia,China: Beijing,,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-12-06T20:23:50.485Z,2024-12-06T20:23:50.485Z
853.8412,Faecalibacterium prausnitzii DFI.5.39,,853,131567;2;1783272;1239;186801;186802;216572;216851;853,cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium prausnitzii,Bacteria,Bacillati,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii,WGS,DFI.5.39,,,,,,,,,,,,,,,,,,,,Good,2022-07-27T00:00:00Z,,,PRJNA792599,SAMN28944505,GCA_024463015.1,,JANGCR000000000,,WGS,Illumina NextSeq,100x,SPAdes v. v3.14.0,,,138,2995732,56.851646,6,192163,68,1,,3187,98.8,97.1,1.8,100,,fecal sample,,,,,USA,Illinois,,,North America,USA: Chicago,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-09-02T14:12:00.526Z,2022-09-02T14:12:00.526Z
853.8411,Faecalibacterium prausnitzii DFI.5.41,,853,131567;2;1783272;1239;186801;186802;216572;216851;853,cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium prausnitzii,Bacteria,Bacillati,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii,WGS,DFI.5.41,,,,,,,,,,,,,,,,,,,,Good,2022-07-27T00:00:00Z,,,PRJNA792599,SAMN28944506,GCA_024463025.1,,JANGCQ000000000,,WGS,Illumina NextSeq,100x,SPAdes v. v3.14.0,,,315,3194572,55.90029,9,99390,60,2,,3494,98.3,95.9,4.4,100,,fecal sample,,,,,USA,Illinois,,,North America,USA: Chicago,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-09-02T14:06:17.120Z,2022-09-02T14:06:17.120Z
853.8413,Faecalibacterium prausnitzii DFI.5.43,,853,131567;2;1783272;1239;186801;186802;216572;216851;853,cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium prausnitzii,Bacteria,Bacillati,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii,WGS,DFI.5.43,,,,,,,,,,,,,,,,,,,,Good,2022-07-27T00:00:00Z,,,PRJNA792599,SAMN28944507,GCA_024462975.1,,JANGCP000000000,,WGS,Illumina NextSeq,100x,SPAdes v. v3.14.0,,,692,3333752,55.48175,8,105517,59,3,,3887,96.4,91,12.9,100,,fecal sample,,,,,USA,Illinois,,,North America,USA: Chicago,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-09-02T14:12:13.912Z,2022-09-02T14:12:13.912Z
853.8276,Faecalibacterium prausnitzii DFI.5.46,,853,131567;2;1783272;1239;186801;186802;216572;216851;853,cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium prausnitzii,Bacteria,Bacillati,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii,WGS,DFI.5.46,,,,,,,,,,,,,,,,,,,,Good,2022-02-09T00:00:00Z,,,PRJNA792599,SAMN24726016,GCA_022136525.1,,JAKNFQ000000000,,WGS,Illumina MiSeq,100x,SPAdes v. v3.14.0,,,168,2908006,56.46481,13,72219,51,3,,3050,95.72,93.97,0.26,100,,human fecal sample,,,,,USA,Illinois,,,North America,USA: Chicago,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-02-27T03:14:47.682Z,2022-02-27T03:14:47.682Z
853.8277,Faecalibacterium prausnitzii DFI.5.47,,853,131567;2;1783272;1239;186801;186802;216572;216851;853,cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium prausnitzii,Bacteria,Bacillati,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii,WGS,DFI.5.47,,,,,,,,,,,,,,,,,,,,Good,2022-02-09T00:00:00Z,,,PRJNA792599,SAMN24726017,GCA_022137305.1,,JAKNFR000000000,,WGS,Illumina MiSeq,100x,SPAdes v. v3.14.0,,,158,2908431,56.292896,15,65734,59,3,,3033,95.3,93.73,0.51,98.21,,human fecal sample,,,,,USA,Illinois,,,North America,USA: Chicago,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-02-27T03:25:13.154Z,2022-02-27T03:25:13.154Z
853.9017,Faecalibacterium prausnitzii DFI.5.81,,853,131567;2;1783272;1239;186801;186802;216572;216851;853,cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium prausnitzii,Bacteria,Bacillati,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii,WGS,DFI.5.81,,,,,,,,,,,,,,,,,,,,Good,2023-03-09T00:00:00Z,,,PRJNA792599,SAMN33554251,GCA_029076745.1,,JARFIQ000000000,,,Illumina NextSeq,100x,SPAdes v. v3.14.0,,,238,2943763,56.44534,10,99822,54,2,,3158,98.4,96.2,3,100,,fecal sample,,2/7/22,2022,,USA,,,,North America,USA: Chicago,,Homo sapiens,Human,,,,Human,,,,sample_type:Cell culture,,2023-03-26T21:02:14.711Z,2023-03-26T21:02:14.711Z
853.8275,Faecalibacterium prausnitzii DFI.9.14,,853,131567;2;1783272;1239;186801;186802;216572;216851;853,cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium prausnitzii,Bacteria,Bacillati,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii,WGS,DFI.9.14,,,,,,,,,,,,,,,,,,,,Good,2022-02-09T00:00:00Z,,,PRJNA792599,SAMN24726076,GCA_022133545.1,,JAKNHV000000000,,WGS,Illumina MiSeq,100x,SPAdes v. v3.14.0,,,200,2947636,56.764877,14,68005,58,3,,3176,95.6,93.19,4.18,100,,human fecal sample,,,,,USA,Illinois,,,North America,USA: Chicago,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-02-27T02:50:26.812Z,2022-02-27T02:50:26.812Z
853.841,Faecalibacterium prausnitzii DFI.9.6,,853,131567;2;1783272;1239;186801;186802;216572;216851;853,cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium prausnitzii,Bacteria,Bacillati,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii,WGS,DFI.9.6,,,,,,,,,,,,,,,,,,,,Good,2022-07-27T00:00:00Z,,,PRJNA792599,SAMN28944589,GCA_024460915.1,,JANFZK000000000,,WGS,Illumina NextSeq,100x,SPAdes v. v3.14.0,,,169,2974432,56.287487,7,146458,62,6,,3115,98.2,96.9,3.7,100,,fecal sample,,,,,USA,Illinois,,,North America,USA: Chicago,,Homo sapiens,Human,,,,Human,,,,sample_type:cell culture,,2022-09-02T14:05:24.097Z,2022-09-02T14:05:24.097Z
853.9378,Faecalibacterium prausnitzii DOME_MAG_10686,,853,131567;2;1783272;1239;186801;186802;216572;216851;853,cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium prausnitzii,Bacteria,Bacillati,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii,WGS,DOME_MAG_10686,,,,,,,,,,,,,,,,,,,,Good,2024-01-30T00:00:00Z,,,PRJNA964705,SAMN38021054,GCA_036304525.1,,JAXIYN000000000,,,Illumina NovaSeq,,MEGAHIT v. 1.1.4,,,480,2025310,59.200024,119,5110,44,3,,2317,95.2,88.7,16.3,93.3,,stool,,,,,USA,,,,North America,"USA: Marshfield, WI",,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-02-17T00:38:19.828Z,2024-02-17T00:38:19.828Z
853.9377,Faecalibacterium prausnitzii DOME_MAG_10869,,853,131567;2;1783272;1239;186801;186802;216572;216851;853,cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium prausnitzii,Bacteria,Bacillati,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii,WGS,DOME_MAG_10869,,,,,,,,,,,,,,,,,,,,Good,2024-01-30T00:00:00Z,,,PRJNA964705,SAMN38021067,GCA_036304185.1,,JAXIZA000000000,,,Illumina NovaSeq,,MEGAHIT v. 1.1.4,,,226,2186323,58.995674,43,16354,53,4,,2257,96.3,92.3,10.1,93.6,,stool,,,,,USA,,,,North America,"USA: Marshfield, WI",,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-02-17T00:36:47.580Z,2024-02-17T00:36:47.580Z
853.9385,Faecalibacterium prausnitzii DOME_MAG_11095,,853,131567;2;1783272;1239;186801;186802;216572;216851;853,cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium prausnitzii,Bacteria,Bacillati,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii,WGS,DOME_MAG_11095,,,,,,,,,,,,,,,,,,,,Good,2024-02-07T00:00:00Z,,,PRJNA964705,SAMN38021088,GCA_036440805.1,,JAXIZV000000000,,,Illumina NovaSeq,,MEGAHIT v. 1.1.4,,,154,2341305,58.685265,25,27701,49,3,,2312,96.3,93.7,6.2,96.4,,stool,,,,,USA,,,,North America,"USA: Marshfield, WI",,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-02-23T22:09:08.076Z,2024-02-23T22:09:08.076Z
853.9376,Faecalibacterium prausnitzii DOME_MAG_11179,,853,131567;2;1783272;1239;186801;186802;216572;216851;853,cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium prausnitzii,Bacteria,Bacillati,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii,WGS,DOME_MAG_11179,,,,,,,,,,,,,,,,,,,,Good,2024-01-30T00:00:00Z,,,PRJNA964705,SAMN38021102,GCA_036303505.1,,JAXJAJ000000000,,,Illumina NovaSeq,,MEGAHIT v. 1.1.4,,,166,2470083,57.27921,28,27673,65,3,,2585,96.6,93.1,7.7,97.7,,stool,,,,,USA,,,,North America,"USA: Marshfield, WI",,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-02-17T00:36:05.908Z,2024-02-17T00:36:05.908Z
853.9375,Faecalibacterium prausnitzii DOME_MAG_11489,,853,131567;2;1783272;1239;186801;186802;216572;216851;853,cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium prausnitzii,Bacteria,Bacillati,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii,WGS,DOME_MAG_11489,,,,,,,,,,,,,,,,,,,,Good,2024-01-30T00:00:00Z,,,PRJNA964705,SAMN38021136,GCA_036302845.1,,JAXJBR000000000,,,Illumina NovaSeq,,MEGAHIT v. 1.1.4,,,316,2740060,57.696583,59,14268,57,3,,3063,98.2,94.5,7.6,96.4,,stool,,,,,USA,,,,North America,"USA: Marshfield, WI",,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-02-17T00:35:03.606Z,2024-02-17T00:35:03.606Z
853.9374,Faecalibacterium prausnitzii DOME_MAG_12104,,853,131567;2;1783272;1239;186801;186802;216572;216851;853,cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium prausnitzii,Bacteria,Bacillati,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii,WGS,DOME_MAG_12104,,,,,,,,,,,,,,,,,,,,Good,2024-01-30T00:00:00Z,,,PRJNA964705,SAMN38021194,GCA_036301725.1,,JAXJDX000000000,,,Illumina NovaSeq,,MEGAHIT v. 1.1.4,,,83,2177249,60.328102,17,43452,49,,,2115,96.5,94.9,1.8,96.7,,stool,,,,,USA,,,,North America,"USA: Marshfield, WI",,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-02-17T00:32:51.187Z,2024-02-17T00:32:51.187Z
853.9373,Faecalibacterium prausnitzii DOME_MAG_12164,,853,131567;2;1783272;1239;186801;186802;216572;216851;853,cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium prausnitzii,Bacteria,Bacillati,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii,WGS,DOME_MAG_12164,,,,,,,,,,,,,,,,,,,,Good,2024-01-30T00:00:00Z,,,PRJNA964705,SAMN38021201,GCA_036301585.1,,JAXJEE000000000,,,Illumina NovaSeq,,MEGAHIT v. 1.1.4,,,144,2089063,58.908947,29,21024,44,4,,2104,94.8,92,5.4,95.1,,stool,,,,,USA,,,,North America,"USA: Marshfield, WI",,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-02-17T00:32:27.023Z,2024-02-17T00:32:27.023Z
853.9372,Faecalibacterium prausnitzii DOME_MAG_12238,,853,131567;2;1783272;1239;186801;186802;216572;216851;853,cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium prausnitzii,Bacteria,Bacillati,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii,WGS,DOME_MAG_12238,,,,,,,,,,,,,,,,,,,,Good,2024-01-30T00:00:00Z,,,PRJNA964705,SAMN38021212,GCA_036301345.1,,JAXJEP000000000,,,Illumina NovaSeq,,MEGAHIT v. 1.1.4,,,154,1973788,59.07884,32,21538,45,2,,2023,93.8,91.4,16.7,20.8,,stool,,,,,USA,,,,North America,"USA: Marshfield, WI",,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-02-17T00:32:00.668Z,2024-02-17T00:32:00.668Z
853.9371,Faecalibacterium prausnitzii DOME_MAG_12541,,853,131567;2;1783272;1239;186801;186802;216572;216851;853,cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium prausnitzii,Bacteria,Bacillati,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii,WGS,DOME_MAG_12541,,,,,,,,,,,,,,,,,,,,Good,2024-01-30T00:00:00Z,,,PRJNA964705,SAMN38021252,GCA_036300565.1,,JAXJGD000000000,,,Illumina NovaSeq,,MEGAHIT v. 1.1.4,,,153,2761609,57.93217,22,40772,61,4,,2854,97.4,94.8,3.7,99.7,,stool,,,,,USA,,,,North America,"USA: Marshfield, WI",,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-02-17T00:31:12.410Z,2024-02-17T00:31:12.410Z
853.937,Faecalibacterium prausnitzii DOME_MAG_12781,,853,131567;2;1783272;1239;186801;186802;216572;216851;853,cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium prausnitzii,Bacteria,Bacillati,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii,WGS,DOME_MAG_12781,,,,,,,,,,,,,,,,,,,,Good,2024-01-30T00:00:00Z,,,PRJNA964705,SAMN38021289,GCA_036299185.1,,JAXJHO000000000,,,Illumina NovaSeq,,MEGAHIT v. 1.1.4,,,156,1898616,58.98007,29,19745,48,3,,1972,91.4,89.5,2,86.9,,stool,,,,,USA,,,,North America,"USA: Marshfield, WI",,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-02-17T00:29:29.812Z,2024-02-17T00:29:29.812Z
853.9368,Faecalibacterium prausnitzii DOME_MAG_13575,,853,131567;2;1783272;1239;186801;186802;216572;216851;853,cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium prausnitzii,Bacteria,Bacillati,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii,WGS,DOME_MAG_13575,,,,,,,,,,,,,,,,,,,,Good,2024-01-30T00:00:00Z,,,PRJNA964705,SAMN38021345,GCA_036298105.1,,JAXJJS000000000,,,Illumina NovaSeq,,MEGAHIT v. 1.1.4,,,300,1833858,60.181976,77,7434,31,,,1965,92.9,88.4,14.3,25,,stool,,,,,USA,,,,North America,"USA: Marshfield, WI",,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-02-17T00:28:23.987Z,2024-02-17T00:28:23.987Z
853.9381,Faecalibacterium prausnitzii DOME_MAG_14146,,853,131567;2;1783272;1239;186801;186802;216572;216851;853,cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium prausnitzii,Bacteria,Bacillati,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii,WGS,DOME_MAG_14146,,,,,,,,,,,,,,,,,,,,Good,2024-01-31T00:00:00Z,,,PRJNA964705,SAMN38021400,GCA_036313525.1,,JAXJLV000000000,,,Illumina NovaSeq,,MEGAHIT v. 1.1.4,,,85,1814711,59.265526,17,36174,42,2,,1790,92,90.6,,25,,stool,,,,,USA,,,,North America,"USA: Marshfield, WI",,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-02-17T00:52:47.243Z,2024-02-17T00:52:47.243Z
853.938,Faecalibacterium prausnitzii DOME_MAG_14741,,853,131567;2;1783272;1239;186801;186802;216572;216851;853,cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium prausnitzii,Bacteria,Bacillati,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii,WGS,DOME_MAG_14741,,,,,,,,,,,,,,,,,,,,Good,2024-01-31T00:00:00Z,,,PRJNA964705,SAMN38021454,GCA_036312485.1,,JAXJNX000000000,,,Illumina NovaSeq,,MEGAHIT v. 1.1.4,,,118,2310450,58.41862,18,43067,58,4,,2271,95.9,94.3,2.8,97.4,,stool,,,,,USA,,,,North America,"USA: Marshfield, WI",,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-02-17T00:51:32.550Z,2024-02-17T00:51:32.550Z
853.9379,Faecalibacterium prausnitzii DOME_MAG_8476,,853,131567;2;1783272;1239;186801;186802;216572;216851;853,cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium prausnitzii,Bacteria,Bacillati,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii,WGS,DOME_MAG_8476,,,,,,,,,,,,,,,,,,,,Good,2024-01-31T00:00:00Z,,,PRJNA964705,SAMN38021779,GCA_036305965.1,,JAXKAK000000000,,,Illumina NovaSeq,,MEGAHIT v. 1.1.4,,,297,2435979,58.344223,61,12655,51,3,,2738,95.7,89.3,16.6,95.4,,stool,,,,,USA,,,,North America,"USA: Marshfield, WI",,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-02-17T00:40:53.273Z,2024-02-17T00:40:53.273Z
853.939,Faecalibacterium prausnitzii DOME_MAG_8713,,853,131567;2;1783272;1239;186801;186802;216572;216851;853,cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium prausnitzii,Bacteria,Bacillati,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii,WGS,DOME_MAG_8713,,,,,,,,,,,,,,,,,,,,Good,2024-02-12T00:00:00Z,,,PRJNA964705,SAMN38021815,GCA_036552805.1,,JAXKBU000000000,,,Illumina NovaSeq,,MEGAHIT v. 1.1.4,,,173,2602094,57.80798,23,30478,53,3,,2684,96.4,94,5.3,96.9,,stool,,,,,USA,,,,North America,"USA: Marshfield, WI",,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-02-24T02:38:52.857Z,2024-02-24T02:38:52.857Z
853.9389,Faecalibacterium prausnitzii DOME_MAG_9021,,853,131567;2;1783272;1239;186801;186802;216572;216851;853,cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium prausnitzii,Bacteria,Bacillati,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii,WGS,DOME_MAG_9021,,,,,,,,,,,,,,,,,,,,Good,2024-02-12T00:00:00Z,,,PRJNA964705,SAMN38021870,GCA_036551745.1,,JAXKDX000000000,,,Illumina NovaSeq,,MEGAHIT v. 1.1.4,,,190,1858542,60.496185,41,14289,40,,,1879,94.3,92.5,,58.3,,stool,,,,,USA,,,,North America,"USA: Marshfield, WI",,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-02-24T02:36:52.505Z,2024-02-24T02:36:52.505Z
853.9388,Faecalibacterium prausnitzii DOME_MAG_9107,,853,131567;2;1783272;1239;186801;186802;216572;216851;853,cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;Faecalibacterium prausnitzii,Bacteria,Bacillati,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii,WGS,DOME_MAG_9107,,,,,,,,,,,,,,,,,,,,Good,2024-02-12T00:00:00Z,,,PRJNA964705,SAMN38021883,GCA_036551465.1,,JAXKEK000000000,,,Illumina NovaSeq,,MEGAHIT v. 1.1.4,,,116,2164080,58.90018,23,32321,49,4,,2161,95.4,93,4.9,95.4,,stool,,,,,USA,,,,North America,"USA: Marshfield, WI",,Homo sapiens,Human,,,,Human,,,,sample_type:metagenomic assembly,,2024-02-24T02:36:29.541Z,2024-02-24T02:36:29.541Z
