Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,State/Province,County,City,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Sex,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
817.2779,Bacteroides fragilis 1001254J_160919_G3,,817,131567;2;3379134;1783270;68336;976;200643;171549;815;816;817,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis,WGS,1001254J_160919_G3,,,,,,,,,,,,,,,,,,,,Good,2020-11-17T00:00:00Z,,,PRJNA637878,SAMN15532424,GCA_015551365.1,,JADNCR000000000,,,Illumina HiSeq,36.01x,SPAdes v. 3.10.1,,,42,5277783,43.26394,8,262112,67,3,,4747,99.9,99.7,0.1,100,,stool,,9/19/16,2016,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2024-02-12T14:35:15.545Z,2024-02-12T14:35:15.545Z
817.3037,Bacteroides fragilis 1001262st1_B4_1001262B_160229,,817,131567;2;3379134;1783270;68336;976;200643;171549;815;816;817,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis,WGS,1001262st1_B4_1001262B_160229,,,,,,,,,,,,,,,,,,,,Good,2024-06-18T00:00:00Z,,,PRJNA880610,SAMN31320348,GCA_040243825.1,,JBEJOC000000000,,,Illumina HiSeq,36.241003844771704x,SPAdes v. 3.10.1,,,36,5276074,43.26673,7,271474,63,3,,4735,99.9,99.7,0.1,100,,,,2/29/16,2016,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2024-07-08T10:07:04.112Z,2024-07-08T10:07:04.112Z
817.3026,Bacteroides fragilis 1001262st1_G2_1001254J_160919,,817,131567;2;3379134;1783270;68336;976;200643;171549;815;816;817,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis,WGS,1001262st1_G2_1001254J_160919,,,,,,,,,,,,,,,,,,,,Good,2024-06-18T00:00:00Z,,,PRJNA880610,SAMN31320349,GCA_040243805.1,,JBEJOD000000000,,,Illumina HiSeq,35.36691035070122x,SPAdes v. 3.10.1,,,34,5283757,43.273026,7,297116,66,6,,4746,99.9,99.7,0.1,100,,,,9/19/16,2016,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2024-07-08T10:07:18.296Z,2024-07-08T10:07:18.296Z
817.2774,Bacteroides fragilis 1001271B_151109_A3,,817,131567;2;3379134;1783270;68336;976;200643;171549;815;816;817,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis,WGS,1001271B_151109_A3,,,,,,,,,,,,,,,,,,,,Good,2020-11-17T00:00:00Z,,,PRJNA637878,SAMN15532415,GCA_015547555.1,,JADMVI000000000,,,Illumina HiSeq,26.01x,SPAdes v. 3.10.1,,,105,5826843,43.49531,14,139983,56,6,,5520,99.7,98.7,1.9,100,,stool,,11/9/15,2015,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2024-02-12T14:22:39.948Z,2024-02-12T14:22:39.948Z
817.2781,Bacteroides fragilis 1001285H_161024_D4,,817,131567;2;3379134;1783270;68336;976;200643;171549;815;816;817,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis,WGS,1001285H_161024_D4,,,,,,,,,,,,,,,,,,,,Good,2020-11-17T00:00:00Z,,,PRJNA637878,SAMN15532440,GCA_015553495.1,,JADNGU000000000,,,Illumina HiSeq,19.73x,SPAdes v. 3.10.1,,,41,5311203,43.39629,6,290737,65,7,,4699,100,99.7,,100,,stool,,10/24/16,2016,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2024-02-12T14:32:43.606Z,2024-02-12T14:32:43.606Z
817.3033,Bacteroides fragilis 1001311st1_A7_1001285H_161024,,817,131567;2;3379134;1783270;68336;976;200643;171549;815;816;817,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis,WGS,1001311st1_A7_1001285H_161024,,,,,,,,,,,,,,,,,,,,Good,2024-06-18T00:00:00Z,,,PRJNA880610,SAMN31320352,GCA_040243785.1,,JBEJOE000000000,,,Illumina HiSeq,36.72507652057942x,SPAdes v. 3.10.1,,,38,5308700,43.399586,5,321195,63,7,,4695,100,99.7,,100,,,,10/24/16,2016,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2024-07-08T10:07:47.530Z,2024-07-08T10:07:47.530Z
817.3027,Bacteroides fragilis 1001311st1_F3_1001295H_181012,,817,131567;2;3379134;1783270;68336;976;200643;171549;815;816;817,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis,WGS,1001311st1_F3_1001295H_181012,,,,,,,,,,,,,,,,,,,,Good,2024-06-18T00:00:00Z,,,PRJNA880610,SAMN31320354,GCA_040243745.1,,JBEJOF000000000,,,Illumina HiSeq,14.212304532260626x,SPAdes v. 3.10.1,,,48,5308437,43.401638,12,172573,66,7,,4710,100,99.7,,100,,,,10/12/18,2018,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2024-07-08T10:07:57.855Z,2024-07-08T10:07:57.855Z
817.3024,Bacteroides fragilis 1001311st1_G7_1001285H_161024,,817,131567;2;3379134;1783270;68336;976;200643;171549;815;816;817,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis,WGS,1001311st1_G7_1001285H_161024,,,,,,,,,,,,,,,,,,,,Good,2024-06-18T00:00:00Z,,,PRJNA880610,SAMN31320355,GCA_040243725.1,,JBEJOG000000000,,,Illumina HiSeq,19.50506393119721x,SPAdes v. 3.10.1,,,38,5307401,43.398293,6,295895,61,7,,4700,100,99.7,0.1,100,,,,10/24/16,2016,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2024-07-08T10:07:42.984Z,2024-07-08T10:07:42.984Z
817.3028,Bacteroides fragilis 1001311st1_H10_1001285I_161205,,817,131567;2;3379134;1783270;68336;976;200643;171549;815;816;817,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis,WGS,1001311st1_H10_1001285I_161205,,,,,,,,,,,,,,,,,,,,Good,2024-06-18T00:00:00Z,,,PRJNA880610,SAMN31320356,GCA_040243765.1,,JBEJOH000000000,,,Illumina HiSeq,13.149614878264035x,SPAdes v. 3.10.1,,,50,5308497,43.397923,8,196120,66,7,,4713,100,99.7,,100,,,,12/5/16,2016,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2024-07-08T10:07:31.516Z,2024-07-08T10:07:31.516Z
817.3029,Bacteroides fragilis 1001311st1_H2_1001295H_181012,,817,131567;2;3379134;1783270;68336;976;200643;171549;815;816;817,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis,WGS,1001311st1_H2_1001295H_181012,,,,,,,,,,,,,,,,,,,,Good,2024-06-18T00:00:00Z,,,PRJNA880610,SAMN31320357,GCA_040243705.1,,JBEJOI000000000,,,Illumina HiSeq,17.485534886797815x,SPAdes v. 3.10.1,,,39,5309659,43.395092,7,239890,61,7,,4710,100,99.7,,100,,,,10/12/18,2018,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2024-07-08T10:08:04.167Z,2024-07-08T10:08:04.167Z
817.3199,Bacteroides fragilis 101-K17,,817,131567;2;3379134;1783270;68336;976;200643;171549;815;816;817,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis,WGS,101-K17,,,,,,,,,,,,,,,,,,,,Good,2025-01-29T00:00:00Z,,,PRJNA1101861,SAMN41003744,,,JBCHDZ000000000,,,Illumina NovaSeq,194.3535954x,SPAdes v. v3.15.5,,,33,5118518,43.381638,5,507916,70,4,,4617,99.9,99.3,0.3,100,,Ileum,,2/13/20,2020,,Austria,,,,Europe,Austria: Vienna,,Homo sapiens,Human,,,,Human,,,,,,2025-04-18T23:38:17.756Z,2025-04-18T23:38:17.756Z
817.2944,Bacteroides fragilis 1010st1_A6_1010SCRN_200918,,817,131567;2;3379134;1783270;68336;976;200643;171549;815;816;817,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis,WGS,1010st1_A6_1010SCRN_200918,,,,,,,,,,,,,,,,,,,,Good,2024-05-22T00:00:00Z,,,PRJNA1093465,SAMN41376009,GCA_039761795.1,,JBDMXJ000000000,,,Illumina,26.7x,SPAdes v. v3.14.1,,,25,4969729,43.307564,3,542424,57,4,,4389,99.9,99.4,0.1,100,,rich broth,,9/18/20,2020,,USA,,,,North America,USA: New York,,Homo sapiens,Human,,,,Human,,,,,,2024-07-08T01:21:10.213Z,2024-07-08T01:21:10.213Z
817.3023,Bacteroides fragilis 1010st1_B5_1010SCRN_200918,,817,131567;2;3379134;1783270;68336;976;200643;171549;815;816;817,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis,WGS,1010st1_B5_1010SCRN_200918,,,,,,,,,,,,,,,,,,,,Good,2024-06-18T00:00:00Z,,,PRJNA880610,SAMN31320358,GCA_040243665.1,,JBEJOJ000000000,,,Illumina HiSeq,24.18601901207184x,SPAdes v. 3.10.1,,,33,4966513,43.28689,3,542443,60,5,,4413,99.9,99.4,0.1,100,,,,9/18/20,2020,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2024-07-08T10:06:42.531Z,2024-07-08T10:06:42.531Z
817.3022,Bacteroides fragilis 1010st1_D10_1010SCRN_200918,,817,131567;2;3379134;1783270;68336;976;200643;171549;815;816;817,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis,WGS,1010st1_D10_1010SCRN_200918,,,,,,,,,,,,,,,,,,,,Good,2024-06-18T00:00:00Z,,,PRJNA880610,SAMN31320359,GCA_040243685.1,,JBEJOK000000000,,,Illumina HiSeq,26.688552607004222x,SPAdes v. 3.10.1,,,45,4956353,43.296555,6,256967,56,4,,4391,99.9,99.4,0.3,100,,,,9/18/20,2020,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2024-07-08T10:06:28.923Z,2024-07-08T10:06:28.923Z
817.2941,Bacteroides fragilis 1010st1_E5_1010SCRN_200918,,817,131567;2;3379134;1783270;68336;976;200643;171549;815;816;817,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis,WGS,1010st1_E5_1010SCRN_200918,,,,,,,,,,,,,,,,,,,,Good,2024-05-22T00:00:00Z,,,PRJNA1093465,SAMN41376010,GCA_039761755.1,,JBDMXI000000000,,,Illumina,28.8x,SPAdes v. v3.14.1,,,46,4972451,43.29159,7,257327,57,5,,4404,99.9,99.3,0.3,100,,rich broth,,9/18/20,2020,,USA,,,,North America,USA: New York,,Homo sapiens,Human,,,,Human,,,,,,2024-07-08T01:05:19.392Z,2024-07-08T01:05:19.392Z
817.294,Bacteroides fragilis 1010st1_G7_1010SCRN_200918,,817,131567;2;3379134;1783270;68336;976;200643;171549;815;816;817,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis,WGS,1010st1_G7_1010SCRN_200918,,,,,,,,,,,,,,,,,,,,Good,2024-05-22T00:00:00Z,,,PRJNA1093465,SAMN41376011,GCA_039761675.1,,JBDMXH000000000,,,Illumina,25.3x,SPAdes v. v3.14.1,,,36,4998888,43.218544,5,428011,56,4,,4459,99.9,99.3,0.4,100,,rich broth,,9/18/20,2020,,USA,,,,North America,USA: New York,,Homo sapiens,Human,,,,Human,,,,,,2024-07-08T01:05:23.709Z,2024-07-08T01:05:23.709Z
